P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;
0:04:20;1:01:05;562;565;40;49;38;23;0,23;4;0,24;4,79;0,77;3,6883;16;35,98;0,62;
0:04:21;1:01:06;562;567;40;49;38;23;0,23;4;0,24;4,69;0,75;3,5175;16;35,98;0,62;
0:04:22;1:01:07;564;569;40;50;38;23;0,23;4;0,32;4,72;0,77;3,6344;16;35,99;0,63;
0:04:23;1:01:08;566;569;40;50;38;23;0,23;4;0,32;4,76;0,78;3,7128;16;35,99;0,63;
0:04:24;1:01:09;569;573;40;50;38;23;0,23;4;0,32;4,76;0,78;3,7128;16;36;0,64;
0:04:25;1:01:10;569;574;40;50;39;23;0,23;4;0,32;4,71;0,76;3,5796;16;36,01;0,65;
0:04:26;1:01:11;572;576;40;50;39;23;0,23;4;0,31;4,75;0,77;3,6575;16;36,01;0,65;
0:04:27;1:01:12;574;578;41;50;39;23;0,23;4;0,31;4,73;0,77;3,6421;16;36,02;0,66;
0:04:28;1:01:13;574;578;41;50;39;23;0,23;4;0,31;4,73;0,77;3,6421;16;36,02;0,66;
0:04:29;1:01:14;577;580;41;51;39;23;0,23;4;0,31;4,73;0,77;3,6421;16;36,03;0,67;
0:04:30;1:01:15;579;581;41;51;39;23;0,23;4;0,39;4,76;0,78;3,7128;16;36,04;0,68;
0:04:31;1:01:16;579;583;41;51;39;23;0,23;4;0,39;4,76;0,78;3,7128;16;36,04;0,68;
0:04:32;1:01:17;581;585;41;51;39;23;0,23;4;0,39;4,75;0,77;3,6575;16;36,04;0,68;
0:04:33;1:01:18;583;587;41;51;40;23;0,24;4;0,29;4,69;0,76;3,5644;16;36,05;0,69;
0:04:34;1:01:19;586;589;42;52;40;23;0,24;4;0,29;4,72;0,79;3,7288;16;36,05;0,69;
0:04:35;1:01:20;586;590;42;52;40;23;0,24;4;0,29;4,77;0,79;3,7683;16;36,05;0,69;
0:04:36;1:01:21;588;592;42;52;40;23;0,24;4;0,15;4,74;0,78;3,6972;16;36,06;0,7;
0:04:37;1:01:22;590;594;42;52;40;23;0,24;4;0,15;4,78;0,77;3,6806;16;36,06;0,7;
0:04:38;1:01:23;590;596;42;52;40;23;0,24;4;0,15;4,77;0,78;3,7206;16;36,06;0,7;
0:04:39;1:01:24;593;598;43;52;40;23;0,24;4;0,13;4,77;0,79;3,7683;16;36,06;0,7;
0:04:40;1:01:25;595;599;43;53;41;23;0,24;4;0,13;4,75;0,79;3,7525;16;36,07;0,71;
0:04:41;1:01:26;595;601;43;53;41;23;0,24;4;0,13;4,75;0,79;3,7525;16;36,07;0,71;
0:04:42;1:01:27;598;603;43;53;41;23;0,24;4;0,13;4,79;0,79;3,7841;16;36,07;0,71;
0:04:43;1:01:28;600;604;43;53;41;23;0,25;4;0,23;4,78;0,79;3,7762;16;36,08;0,72;
0:04:44;1:01:29;602;606;43;53;41;23;0,25;4;0,23;4,76;0,79;3,7604;16;36,08;0,72;
0:04:45;1:01:30;602;608;44;54;41;23;0,25;4;0,23;4,82;0,81;3,9042;16;36,09;0,73;
0:04:46;1:01:31;605;610;44;54;42;23;0,25;4;0,3;4,81;0,8;3,848;16;36,09;0,73;
0:04:47;1:01:32;607;611;44;54;42;23;0,25;4;0,3;4,77;0,79;3,7683;16;36,1;0,74;
0:04:48;1:01:33;607;613;44;54;42;23;0,25;4;0,3;4,81;0,81;3,8961;16;36,11;0,75;
0:04:49;1:01:34;610;615;44;54;42;23;0,25;4;0,3;4,8;0,8;3,84;16;36,11;0,75;
0:04:50;1:01:35;612;617;44;54;42;23;0,25;4;0,32;4,77;0,79;3,7683;16;36,12;0,76;
0:04:51;1:01:36;612;617;44;54;42;23;0,25;4;0,32;4,77;0,79;3,7683;16;36,12;0,76;
0:04:52;1:01:37;615;619;44;54;42;23;0,25;4;0,32;4,77;0,79;3,7683;16;36,12;0,76;
0:04:53;1:01:38;615;621;44;55;42;23;0,25;4;0,28;4,79;0,81;3,8799;16;36,13;0,77;
0:04:54;1:01:39;617;622;44;55;42;23;0,26;4;0,28;4,8;0,79;3,792;16;36,13;0,77;
0:04:55;1:01:40;620;624;45;55;43;23;0,26;4;0,28;4,78;0,79;3,7762;16;36,13;0,77;
0:04:56;1:01:41;620;626;45;55;43;23;0,26;4;0,28;4,84;0,81;3,9204;16;36,14;0,78;
0:04:57;1:01:42;622;627;45;55;43;23;0,26;4;0,2;4,77;0,79;3,7683;16;36,14;0,78;
0:04:58;1:01:43;625;629;45;55;43;23;0,26;4;0,2;4,77;0,79;3,7683;16;36,14;0,78;
0:04:59;1:01:44;627;631;45;55;43;23;0,26;4;0,2;4,79;0,82;3,9278;16;36,15;0,79;
0:05:00;1:01:45;627;633;45;56;43;23;0,26;4;0,23;4,83;0,8;3,864;16;36,16;0,8;
0:05:01;1:01:46;629;635;45;56;44;23;0,26;4;0,23;4,76;0,8;3,808;16;36,16;0,8;
0:05:02;1:01:47;632;637;46;56;44;23;0,27;4;0,23;4,74;0,79;3,7446;16;36,17;0,81;
0:05:03;1:01:48;632;638;46;56;44;23;0,27;4;0,45;4,81;0,82;3,9442;16;36,18;0,82;
0:05:04;1:01:49;634;640;46;56;44;23;0,27;4;0,45;4,82;0,81;3,9042;16;36,18;0,82;
0:05:05;1:01:50;637;642;46;56;44;23;0,27;4;0,45;4,79;0,8;3,832;16;36,19;0,83;
0:05:06;1:01:51;637;644;46;56;44;23;0,27;4;0,45;4,77;0,81;3,8637;16;36,2;0,84;
0:05:07;1:01:52;639;645;46;56;44;23;0,27;4;0,42;4,84;0,82;3,9688;16;36,21;0,85;
0:05:08;1:01:53;641;647;46;57;44;23;0,27;4;0,42;4,82;0,81;3,9042;16;36,21;0,85;
0:05:09;1:01:54;641;648;47;57;44;23;0,27;4;0,42;4,8;0,81;3,888;16;36,22;0,86;
0:05:10;1:01:55;644;651;47;57;45;24;0,27;4;0,34;4,84;0,83;4,0172;16;36,22;0,86;
0:05:11;1:01:56;646;652;47;57;44;24;0,27;4;0,34;4,82;0,82;3,9524;16;36,23;0,87;
0:05:12;1:01:57;646;654;47;57;45;23;0,27;4;0,34;4,79;0,81;3,8799;16;36,23;0,87;
0:05:13;1:01:58;648;656;47;57;45;23;0,28;4;0,21;4,85;0,82;3,977;16;36,23;0,87;
0:05:14;1:01:59;651;657;47;57;45;23;0,28;4;0,21;4,87;0,83;4,0421;16;36,24;0,88;
0:05:15;1:02:00;651;659;47;57;46;23;0,28;4;0,21;4,83;0,82;3,9606;16;36,24;0,88;
0:05:16;1:02:01;653;661;47;58;46;23;0,28;4;0,21;4,79;0,82;3,9278;16;36,24;0,88;
0:05:17;1:02:02;656;661;47;58;45;23;0,28;4;0,17;4,79;0,84;4,0236;16;36,25;0,89;
0:05:18;1:02:03;658;662;48;58;46;24;0,28;4;0,17;4,82;0,83;4,0006;16;36,25;0,89;
0:05:19;1:02:04;658;666;48;58;46;23;0,28;4;0,17;4,8;0,82;3,936;16;36,26;0,9;
0:05:20;1:02:05;660;666;48;58;46;23;0,28;4;0,48;4,8;0,83;3,984;16;36,27;0,91;
0:05:21;1:02:06;663;669;48;58;46;24;0,28;4;0,48;4,82;0,83;4,0006;16;36,28;0,92;
0:05:22;1:02:07;665;671;48;59;46;24;0,28;4;0,48;4,79;0,82;3,9278;16;36,29;0,93;
0:05:23;1:02:08;665;671;48;59;46;24;0,28;4;0,48;4,79;0,83;3,9757;16;36,29;0,93;
0:05:24;1:02:09;668;673;48;59;46;24;0,29;4;0,46;4,89;0,85;4,1565;16;36,3;0,94;
0:05:25;1:02:10;670;676;49;59;47;24;0,29;4;0,46;4,84;0,83;4,0172;16;36,31;0,95;
0:05:26;1:02:11;670;676;49;59;47;24;0,29;4;0,46;4,84;0,83;4,0172;16;36,31;0,95;
0:05:27;1:02:12;672;678;49;59;47;24;0,29;4;0,33;4,9;0,86;4,214;16;36,32;0,96;
0:05:28;1:02:13;675;681;49;59;47;24;0,29;4;0,33;4,88;0,84;4,0992;16;36,32;0,96;
0:05:29;1:02:14;675;681;49;59;47;24;0,29;4;0,33;4,88;0,83;4,0504;16;36,33;0,97;
0:05:30;1:02:15;677;685;49;59;47;24;0,29;4;0,31;4,88;0,86;4,1968;16;36,33;0,97;
0:05:31;1:02:16;680;686;49;60;47;24;0,29;4;0,31;4,85;0,84;4,074;16;36,34;0,98;
0:05:32;1:02:17;680;688;50;60;47;24;0,29;4;0,31;4,84;0,84;4,0656;16;36,34;0,98;
0:05:33;1:02:18;682;690;50;60;48;24;0,29;4;0,31;4,89;0,86;4,2054;16;36,35;0,99;
0:05:34;1:02:19;682;690;50;60;48;24;0,29;4;0,31;4,89;0,85;4,1565;16;36,35;0,99;
0:05:35;1:02:20;685;693;50;60;48;24;0,3;4;0,31;4,83;0,84;4,0572;16;36,36;1;
0:05:36;1:02:21;687;695;50;60;47;24;0,3;4;0,31;4,89;0,86;4,2054;16;36,36;1;
0:05:37;1:02:22;690;695;50;60;48;24;0,3;4;0,33;4,89;0,86;4,2054;16;36,37;1,01;
0:05:38;1:02:23;690;697;50;61;48;24;0,3;4;0,33;4,9;0,85;4,165;16;36,37;1,01;
0:05:39;1:02:24;692;700;50;61;48;24;0,3;4;0,33;4,85;0,84;4,074;16;36,38;1,02;
0:05:40;1:02:25;694;700;50;61;48;24;0,3;4;0,34;4,85;0,84;4,074;16;36,38;1,02;
0:05:41;1:02:26;694;702;51;61;49;24;0,3;4;0,34;4,9;0,85;4,165;16;36,39;1,03;
0:05:42;1:02:27;697;705;51;61;49;24;0,3;5;0,34;4,85;0,84;4,074;16;36,4;1,04;
0:05:43;1:02:28;699;705;51;61;49;24;0,3;4;0,34;4,85;0,84;4,074;16;36,4;1,04;
0:05:44;1:02:29;702;706;51;61;49;24;0,3;4;0,36;4,87;0,86;4,1882;16;36,41;1,05;
0:05:45;1:02:30;702;706;51;61;49;24;0,31;4;0,36;4,87;0,86;4,1882;16;36,41;1,05;
0:05:46;1:02:31;704;707;51;61;49;24;0,31;4;0,36;4,86;0,86;4,1796;16;36,42;1,06;
0:05:47;1:02:32;706;709;51;62;50;24;0,31;4;0,28;4,85;0,87;4,2195;16;36,42;1,06;
0:05:48;1:02:33;706;712;51;62;50;24;0,31;4;0,28;4,94;0,87;4,2978;16;36,43;1,07;
0:05:49;1:02:34;709;713;52;62;49;24;0,31;4;0,28;4,91;0,87;4,2717;16;36,43;1,07;
0:05:50;1:02:35;711;715;52;62;50;24;0,31;4;0,16;4,84;0,86;4,1624;16;36,43;1,07;
0:05:51;1:02:36;711;716;52;62;50;24;0,31;4;0,16;4,89;0,87;4,2543;16;36,43;1,07;
0:05:52;1:02:37;713;718;52;62;50;24;0,31;4;0,16;4,91;0,87;4,2717;16;36,44;1,08;
0:05:53;1:02:38;716;720;52;62;50;24;0,32;4;0,16;4,92;0,86;4,2312;16;36,44;1,08;
0:05:54;1:02:39;716;722;52;63;50;24;0,32;4;0,16;4,92;0,87;4,2804;16;36,44;1,08;
0:05:55;1:02:40;718;724;52;63;51;24;0,32;5;0,16;4,94;0,89;4,3966;16;36,45;1,09;
0:05:56;1:02:41;721;725;52;63;50;24;0,32;5;0,16;4,94;0,87;4,2978;16;36,45;1,09;
0:05:57;1:02:42;721;727;52;63;51;24;0,32;5;0,26;4,86;0,87;4,2282;16;36,46;1,1;
0:05:58;1:02:43;723;729;53;63;51;24;0,32;4;0,26;4,88;0,87;4,2456;16;36,46;1,1;
0:05:59;1:02:44;726;729;53;63;51;24;0,32;4;0,26;4,88;0,88;4,2944;16;36,47;1,11;
0:06:00;1:02:45;726;731;53;63;51;25;0,32;4;0,26;4,87;0,87;4,2369;16;36,47;1,11;
0:06:01;1:02:46;728;735;53;64;51;25;0,32;5;0,32;4,88;0,87;4,2456;16;36,48;1,12;
0:06:02;1:02:47;731;735;53;64;51;25;0,32;4;0,32;4,88;0,87;4,2456;16;36,48;1,12;
0:06:03;1:02:48;733;738;53;63;52;24;0,32;4;0,32;4,9;0,88;4,312;16;36,49;1,13;
0:06:04;1:02:49;733;738;53;63;52;24;0,32;5;0,24;4,92;0,88;4,3296;16;36,49;1,13;
0:06:05;1:02:50;736;740;53;63;52;24;0,32;4;0,24;4,92;0,88;4,3296;16;36,49;1,13;
0:06:06;1:02:51;738;742;53;63;52;24;0,32;4;0,24;4,9;0,89;4,361;16;36,5;1,14;
0:06:07;1:02:52;738;744;53;64;52;24;0,32;5;0,19;4,91;0,88;4,3208;16;36,5;1,14;
0:06:08;1:02:53;741;745;53;64;52;24;0,32;4;0,19;4,91;0,88;4,3208;16;36,5;1,14;
0:06:09;1:02:54;743;747;53;64;52;24;0,32;5;0,19;4,86;0,87;4,2282;16;36,51;1,15;
0:06:10;1:02:55;745;748;53;64;52;24;0,32;5;0,21;4,93;0,88;4,3384;16;36,51;1,15;
0:06:11;1:02:56;745;750;53;64;52;24;0,32;4;0,21;4,95;0,88;4,356;16;36,51;1,15;
0:06:12;1:02:57;748;752;53;64;52;24;0,32;5;0,21;4,89;0,88;4,3032;16;36,52;1,16;
0:06:13;1:02:58;748;754;54;64;52;24;0,32;5;0,21;4,91;0,88;4,3208;16;36,53;1,17;
0:06:14;1:02:59;750;756;54;64;53;24;0,32;5;0,38;4,97;0,9;4,473;16;36,54;1,18;
0:06:15;1:03:00;753;757;54;64;53;24;0,32;5;0,38;4,93;0,88;4,3384;16;36,55;1,19;
0:06:16;1:03:01;753;759;54;65;53;24;0,32;5;0,38;4,88;0,88;4,2944;16;36,55;1,19;
0:06:17;1:03:02;755;761;54;65;53;24;0,32;4;0,46;4,91;0,9;4,419;16;36,56;1,2;
0:06:18;1:03:03;757;763;54;65;53;24;0,32;5;0,46;4,92;0,89;4,3788;16;36,56;1,2;
0:06:19;1:03:04;757;765;54;65;53;24;0,32;5;0,46;4,88;0,88;4,2944;16;36,57;1,21;
0:06:20;1:03:05;760;766;54;65;53;24;0,32;4;0,46;4,92;0,9;4,428;16;36,57;1,21;
0:06:21;1:03:06;762;768;55;65;54;24;0,32;4;0,22;4,94;0,9;4,446;16;36,57;1,21;
0:06:22;1:03:07;764;770;55;65;54;24;0,32;4;0,22;4,93;0,89;4,3877;16;36,58;1,22;
0:06:23;1:03:08;764;772;55;65;54;24;0,32;5;0,22;4,89;0,88;4,3032;16;36,58;1,22;
0:06:24;1:03:09;767;772;55;65;54;24;0,32;5;0,19;4,89;0,91;4,4499;16;36,58;1,22;
0:06:25;1:03:10;769;775;55;66;54;24;0,31;5;0,19;4,95;0,9;4,455;16;36,58;1,22;
0:06:26;1:03:11;771;777;55;66;54;24;0,31;4;0,19;4,89;0,89;4,3521;16;36,59;1,23;
0:06:27;1:03:12;771;777;55;66;54;24;0,31;4;0,19;4,93;0,91;4,4863;16;36,59;1,23;
0:06:28;1:03:13;774;780;55;66;54;24;0,31;5;0,15;4,95;0,91;4,5045;16;36,59;1,23;
0:06:29;1:03:14;776;782;56;66;54;25;0,31;5;0,15;4,94;0,9;4,446;16;36,6;1,24;
0:06:30;1:03:15;776;782;56;66;54;24;0,31;5;0,15;4,94;0,9;4,446;16;36,6;1,24;
0:06:31;1:03:16;778;785;56;67;54;24;0,31;4;0,2;5,01;0,93;4,6593;16;36,6;1,24;
0:06:32;1:03:17;781;787;56;67;54;25;0,31;5;0,2;4,97;0,92;4,5724;16;36,61;1,25;
0:06:33;1:03:18;781;787;56;67;54;25;0,31;5;0,2;4,97;0,92;4,5724;16;36,61;1,25;
0:06:34;1:03:19;783;790;56;67;54;25;0,31;4;0,16;4,97;0,93;4,6221;16;36,61;1,25;
0:06:35;1:03:20;786;792;56;67;54;25;0,3;4;0,16;4,96;0,92;4,5632;16;36,62;1,26;
0:06:36;1:03:21;786;792;56;67;54;25;0,3;4;0,16;4,93;0,91;4,4863;16;36,62;1,26;
0:06:37;1:03:22;788;796;56;67;55;25;0,3;5;0,22;4,92;0,92;4,5264;16;36,62;1,26;
0:06:38;1:03:23;791;796;56;67;55;25;0,3;5;0,22;4,92;0,92;4,5264;16;36,62;1,26;
0:06:39;1:03:24;791;797;57;67;55;25;0,3;4;0,22;4,98;0,92;4,5816;16;36,63;1,27;
0:06:40;1:03:25;794;801;57;68;55;25;0,3;4;0,22;4,97;0,94;4,6718;16;36,64;1,28;
0:06:41;1:03:26;794;801;57;68;55;25;0,3;4;0,29;4,97;0,94;4,6718;16;36,64;1,28;
0:06:42;1:03:27;796;804;58;68;55;25;0,3;4;0,29;4,96;0,91;4,5136;16;36,65;1,29;
0:06:43;1:03:28;799;806;58;68;56;26;0,3;4;0,29;4,98;0,94;4,6812;16;36,65;1,29;
0:06:44;1:03:29;801;806;58;69;56;26;0,3;4;0,34;4,98;0,91;4,5318;16;36,66;1,3;
0:06:45;1:03:30;801;808;58;69;56;26;0,29;4;0,34;4,94;0,91;4,4954;16;36,66;1,3;
0:06:46;1:03:31;803;810;58;69;56;25;0,29;4;0,34;4,99;0,94;4,6906;16;36,67;1,31;
0:06:47;1:03:32;806;812;58;69;56;25;0,29;4;0,34;4,99;0,92;4,5908;16;36,68;1,32;
0:06:48;1:03:33;806;814;58;69;56;26;0,29;4;0,35;5,01;0,92;4,6092;16;36,68;1,32;
0:06:49;1:03:34;808;815;58;69;56;26;0,29;4;0,35;5,03;0,94;4,7282;16;36,68;1,32;
0:06:50;1:03:35;811;815;58;69;56;26;0,29;4;0,35;5,04;0,95;4,788;16;36,68;1,32;
0:06:51;1:03:36;813;819;58;69;57;26;0,29;4;0,16;4,99;0,93;4,6407;16;36,69;1,33;
0:06:52;1:03:37;813;819;58;69;57;26;0,29;4;0,16;4,99;0,93;4,6407;16;36,69;1,33;
0:06:53;1:03:38;815;821;59;70;57;26;0,29;4;0,16;4,98;0,94;4,6812;16;36,69;1,33;
0:06:54;1:03:39;818;824;59;70;57;26;0,28;4;0,13;5,01;0,94;4,7094;16;36,7;1,34;
0:06:55;1:03:40;818;824;59;70;57;26;0,28;4;0,13;5,01;0,94;4,7094;16;36,7;1,34;
0:06:56;1:03:41;820;826;59;70;57;26;0,28;4;0,13;5,01;0,94;4,7094;16;36,71;1,35;
0:06:57;1:03:42;823;829;59;70;57;26;0,28;4;0,42;5,04;0,94;4,7376;16;36,72;1,36;
0:06:58;1:03:43;823;829;59;70;57;26;0,28;4;0,42;5,04;0,94;4,7376;16;36,72;1,36;
0:06:59;1:03:44;825;831;59;70;57;26;0,28;4;0,42;5,02;0,95;4,769;16;36,73;1,37;
0:07:00;1:03:45;827;835;59;70;58;26;0,28;4;0,42;5,02;0,95;4,769;16;36,73;1,37;
0:07:01;1:03:46;827;835;59;70;58;26;0,28;4;0,31;5,02;0,95;4,769;16;36,74;1,38;
0:07:02;1:03:47;830;836;60;70;58;26;0,28;4;0,31;4,98;0,92;4,5816;16;36,74;1,38;
0:07:03;1:03:48;832;839;60;71;57;26;0,28;4;0,31;4,99;0,95;4,7405;16;36,75;1,39;
0:07:04;1:03:49;832;839;60;71;58;26;0,28;4;0,26;4,99;0,95;4,7405;16;36,75;1,39;
0:07:05;1:03:50;834;841;59;71;58;26;0,28;4;0,26;5,01;0,94;4,7094;16;36,75;1,39;
0:07:06;1:03:51;837;843;59;71;58;26;0,28;4;0,26;5,05;0,94;4,747;16;36,76;1,4;
0:07:07;1:03:52;839;845;60;71;59;26;0,28;4;0,26;5,02;0,94;4,7188;16;36,76;1,4;
0:07:08;1:03:53;839;847;60;71;59;26;0,28;4;0,19;5,03;0,96;4,8288;16;36,77;1,41;
0:07:09;1:03:54;842;848;60;71;59;26;0,27;4;0,19;5,06;0,96;4,8576;16;36,77;1,41;
0:07:10;1:03:55;844;850;60;71;59;26;0,27;4;0,19;5,02;0,95;4,769;16;36,78;1,42;
0:07:11;1:03:56;844;852;60;71;59;26;0,27;4;0,28;5;0,95;4,75;16;36,78;1,42;
0:07:12;1:03:57;846;852;60;71;59;26;0,27;4;0,28;5,05;0,97;4,8985;16;36,79;1,43;
0:07:13;1:03:58;849;856;60;71;59;26;0,27;4;0,28;5,04;0,96;4,8384;16;36,8;1,44;
0:07:14;1:03:59;851;858;61;72;58;26;0,27;4;0,47;4,98;0,95;4,731;16;36,81;1,45;
0:07:15;1:04:00;851;858;61;72;58;26;0,27;4;0,47;5,03;0,96;4,8288;16;36,81;1,45;
0:07:16;1:04:01;854;861;61;72;59;26;0,27;4;0,47;5,07;0,97;4,9179;16;36,82;1,46;
0:07:17;1:04:02;854;861;61;72;59;26;0,27;4;0,47;5,07;0,97;4,9179;16;36,83;1,47;
0:07:18;1:04:03;856;865;61;72;60;26;0,27;4;0,49;5,01;0,95;4,7595;16;36,84;1,48;
0:07:19;1:04:04;859;866;61;72;60;26;0,27;4;0,49;5,08;0,96;4,8768;16;36,85;1,49;
0:07:20;1:04:05;859;866;61;72;60;26;0,27;4;0,49;5,08;0,96;4,8768;16;36,85;1,49;
0:07:21;1:04:06;861;868;61;72;60;26;0,27;4;0,52;4,98;0,94;4,6812;16;36,86;1,5;
0:07:22;1:04:07;863;871;61;72;59;26;0,27;4;0,52;5;0,96;4,8;16;36,87;1,51;
0:07:23;1:04:08;866;871;62;73;59;26;0,27;4;0,52;5;0,96;4,8;16;36,88;1,52;
0:07:24;1:04:09;866;873;62;73;60;26;0,27;4;0,47;5,04;0,96;4,8384;16;36,89;1,53;
0:07:25;1:04:10;868;876;62;73;60;26;0,27;4;0,47;5,03;0,95;4,7785;16;36,9;1,54;
0:07:26;1:04:11;871;876;62;73;59;26;0,27;4;0,47;5,03;0,95;4,7785;16;36,9;1,54;
0:07:27;1:04:12;871;878;62;73;60;27;0,27;4;0,47;5,01;0,96;4,8096;16;36,91;1,55;
0:07:28;1:04:13;873;881;62;73;60;26;0,27;4;0,5;5,03;0,96;4,8288;16;36,92;1,56;
0:07:29;1:04:14;875;881;62;73;60;26;0,27;4;0,5;5,03;0,98;4,9294;16;36,92;1,56;
0:07:30;1:04:15;877;885;62;73;60;27;0,27;4;0,5;5,07;0,97;4,9179;16;36,93;1,57;
0:07:31;1:04:16;877;885;62;73;60;27;0,27;4;0,34;5,07;0,97;4,9179;16;36,93;1,57;
0:07:32;1:04:17;880;886;62;74;60;27;0,26;4;0,34;5,07;0,99;5,0193;16;36,94;1,58;
0:07:33;1:04:18;882;890;63;74;60;27;0,26;4;0,34;5,06;0,98;4,9588;16;36,95;1,59;
0:07:34;1:04:19;882;890;63;74;60;27;0,26;4;0,34;5,06;0,98;4,9588;16;36,95;1,59;
0:07:35;1:04:20;885;893;63;74;60;27;0,26;4;0,38;5,07;1;5,07;16;36,96;1,6;
0:07:36;1:04:21;887;895;63;74;61;27;0,26;4;0,38;5,06;0,99;5,0094;16;36,97;1,61;
0:07:37;1:04:22;887;895;63;74;61;27;0,26;4;0,38;5,06;0,99;5,0094;16;36,97;1,61;
0:07:38;1:04:23;890;896;63;74;61;26;0,26;4;0,45;5,04;0,97;4,8888;16;36,98;1,62;
0:07:39;1:04:24;892;900;63;74;62;26;0,26;4;0,45;5,08;0,99;5,0292;16;37;1,64;
0:07:40;1:04:25;892;900;63;74;62;26;0,26;4;0,45;5,08;0,98;4,9784;16;37,01;1,65;
0:07:41;1:04:26;895;903;63;74;62;27;0,26;4;0,8;5,08;0,97;4,9276;16;37,03;1,67;
0:07:42;1:04:27;897;903;63;75;61;27;0,26;4;0,8;5,08;0,97;4,9276;16;37,03;1,67;
0:07:43;1:04:28;897;905;63;75;61;27;0,26;4;0,8;5,08;1;5,08;16;37,05;1,69;
0:07:44;1:04:29;899;906;64;75;61;27;0,26;4;0,52;5,05;0,98;4,949;16;37,05;1,69;
0:07:45;1:04:30;902;908;64;75;61;27;0,26;4;0,52;5,05;0,98;4,949;16;37,06;1,7;
0:07:46;1:04:31;904;910;64;75;61;27;0,26;4;0,52;5,02;0,99;4,9698;16;37,07;1,71;
0:07:47;1:04:32;904;912;64;75;62;27;0,26;4;0,52;5,12;0,98;5,0176;16;37,08;1,72;
0:07:48;1:04:33;907;914;64;75;62;27;0,26;4;0,42;5,09;0,98;4,9882;16;37,08;1,72;
0:07:49;1:04:34;909;915;64;75;62;27;0,26;4;0,42;5,05;0,98;4,949;16;37,1;1,74;
0:07:50;1:04:35;909;917;64;76;62;27;0,26;4;0,42;5,12;1;5,12;16;37,11;1,75;
0:07:51;1:04:36;912;919;64;76;62;27;0,26;4;0,74;5,1;0,99;5,049;16;37,12;1,76;
0:07:52;1:04:37;914;920;64;76;62;27;0,26;4;0,74;5,06;0,98;4,9588;16;37,15;1,79;
0:07:53;1:04:38;914;922;65;76;62;27;0,26;4;0,74;5,08;1;5,08;16;37,16;1,8;
0:07:54;1:04:39;916;924;65;76;62;27;0,26;4;0,74;5,11;1;5,11;16;37,17;1,81;
0:07:55;1:04:40;919;926;65;76;62;27;0,26;4;0,94;5,11;1;5,11;16;37,19;1,83;
0:07:56;1:04:41;919;926;65;76;62;27;0,26;4;0,94;5,08;1;5,08;16;37,2;1,84;
0:07:57;1:04:42;921;929;65;76;62;27;0,26;4;0,94;5,14;1,02;5,2428;16;37,21;1,85;
0:07:58;1:04:43;923;931;65;76;63;27;0,26;4;0,76;5,13;1,01;5,1813;16;37,22;1,86;
0:07:59;1:04:44;923;932;65;77;63;27;0,26;4;0,76;5,1;1;5,1;16;37,23;1,87;
0:08:00;1:04:45;926;934;65;77;63;27;0,26;4;0,76;5,11;1,01;5,1611;16;37,25;1,89;
0:08:01;1:04:46;928;936;65;77;63;27;0,27;4;0,75;5,13;1,02;5,2326;16;37,26;1,9;
0:08:02;1:04:47;928;936;66;77;63;27;0,27;4;0,75;5,13;1;5,13;16;37,27;1,91;
0:08:03;1:04:48;931;939;65;77;63;27;0,27;4;0,75;5,11;1;5,11;16;37,29;1,93;
0:08:04;1:04:49;933;941;65;77;64;27;0,27;4;0,78;5,14;1,02;5,2428;16;37,3;1,94;
0:08:05;1:04:50;933;941;66;77;64;27;0,27;4;0,78;5,09;1;5,09;16;37,31;1,95;
0:08:06;1:04:51;936;944;66;77;64;27;0,27;4;0,78;5,07;1;5,07;16;37,33;1,97;
0:08:07;1:04:52;938;946;66;77;64;27;0,27;4;0,78;5,18;1,02;5,2836;16;37,34;1,98;
0:08:08;1:04:53;940;947;66;77;64;27;0,27;4;0,81;5,13;1,01;5,1813;16;37,35;1,99;
0:08:09;1:04:54;940;949;66;77;65;27;0,27;4;0,81;5,13;1,01;5,1813;16;37,38;2,02;
0:08:10;1:04:55;943;950;66;77;65;27;0,27;4;0,81;5,18;1,03;5,3354;16;37,39;2,03;
0:08:11;1:04:56;945;952;66;77;65;28;0,27;4;1,27;5,13;1,02;5,2326;16;37,42;2,06;
0:08:12;1:04:57;947;954;67;78;64;28;0,27;4;1,27;5,11;1,02;5,2122;16;37,45;2,09;
0:08:13;1:04:58;947;955;67;78;64;28;0,27;4;1,27;5,15;1,05;5,4075;16;37,46;2,1;
0:08:14;1:04:59;950;957;67;78;64;28;0,27;4;1,27;5,15;1,03;5,3045;16;37,48;2,12;
0:08:15;1:05:00;952;959;67;78;65;28;0,27;4;1,23;5,13;1,02;5,2326;16;37,5;2,14;
0:08:16;1:05:01;952;960;67;78;65;28;0,27;4;1,23;5,12;1,03;5,2736;16;37,52;2,16;
0:08:17;1:05:02;955;962;67;78;65;28;0,27;4;1,23;5,15;1,04;5,356;16;37,54;2,18;
0:08:18;1:05:03;957;964;67;79;65;28;0,28;4;1,04;5,14;1,03;5,2942;16;37,56;2,2;
0:08:19;1:05:04;957;965;67;79;65;28;0,28;4;1,04;5,15;1,04;5,356;16;37,57;2,21;
0:08:20;1:05:05;960;966;67;79;65;28;0,28;5;1,04;5,19;1,05;5,4495;16;37,59;2,23;
