Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
527;16.05.2008;13:08:40;00:08:46;143;103;23;24;614;13,30;997;5;1687;32;32;614;70;56;30,000;56;0,000;5;0,01;100;3;450;1,67;20,0;5,0;4,68;7,8;4,23;42,66
528;16.05.2008;13:08:41;00:08:47;143;103;23;24;614;13,30;998;5;1687;33;33;615;70;56;30,000;56;0,000;5;0,01;100;3;450;1,70;20,0;5,0;4,71;8,0;4,23;42,66
529;16.05.2008;13:08:42;00:08:48;143;103;23;24;615;13,30;998;5;1687;32;32;616;70;56;30,000;55;0,000;5;0,01;100;3;450;1,68;20,0;5,0;4,67;7,8;4,23;42,66
530;16.05.2008;13:08:43;00:08:49;143;103;23;24;617;13,30;998;5;1687;32;32;616;70;56;30,000;56;0,000;5;0,01;100;3;450;1,65;20,0;5,0;4,66;7,7;4,23;42,66
531;16.05.2008;13:08:44;00:08:50;144;103;23;24;617;13,30;998;5;1687;32;32;617;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,69;7,7;4,23;42,66
532;16.05.2008;13:08:45;00:08:51;144;103;23;24;618;13,30;998;5;1687;32;32;618;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,66;7,6;4,23;42,66
533;16.05.2008;13:08:46;00:08:52;144;103;23;24;618;13,30;998;5;1687;32;32;619;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,63;7,6;4,23;42,66
534;16.05.2008;13:08:47;00:08:53;144;104;23;24;619;13,30;998;5;1687;33;33;620;70;56;30,000;56;0,010;5;0,01;100;3;450;1,67;20,0;5,0;4,66;7,8;4,23;42,66
535;16.05.2008;13:08:48;00:08:54;144;104;23;24;619;13,30;998;5;1687;33;33;621;70;56;30,000;56;0,010;5;0,01;100;3;450;1,70;20,0;5,0;4,71;8,0;4,23;42,66
536;16.05.2008;13:08:49;00:08:55;144;104;23;24;621;13,30;998;5;1687;33;33;622;70;56;30,000;56;0,010;5;0,01;100;3;450;1,71;20,0;5,0;4,69;8,0;4,23;42,66
537;16.05.2008;13:08:50;00:08:56;145;104;23;24;623;13,30;998;5;1687;33;33;622;70;56;30,000;56;0,000;5;0,01;100;3;450;1,70;20,0;5,0;4,72;8,0;4,23;42,66
538;16.05.2008;13:08:51;00:08:57;145;104;23;24;623;13,30;998;5;1687;33;33;623;70;56;30,000;56;0,000;5;0,01;100;3;450;1,69;20,0;5,0;4,72;8,0;4,23;42,66
539;16.05.2008;13:08:52;00:08:58;145;104;23;24;624;13,30;998;6;1687;32;32;624;70;56;30,000;56;0,000;5;0,01;100;3;450;1,70;20,0;5,0;4,68;7,9;4,23;42,66
540;16.05.2008;13:08:53;00:08:59;145;104;23;24;626;13,30;998;5;1687;32;32;625;70;56;30,000;56;0,000;5;0,01;100;3;450;1,67;20,0;5,0;4,66;7,8;4,23;42,66
541;16.05.2008;13:08:54;00:09:00;145;104;23;24;626;13,30;998;6;1687;32;32;626;70;56;30,000;56;0,010;5;0,01;100;3;450;1,65;20,0;5,0;4,64;7,7;4,23;42,66
542;16.05.2008;13:08:55;00:09:01;145;104;23;24;626;13,30;998;6;1687;33;33;627;70;56;30,000;56;0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,70;7,9;4,24;42,67
543;16.05.2008;13:08:56;00:09:02;146;105;23;24;626;13,30;998;6;1687;33;33;627;70;56;30,000;56;0,010;5;0,01;100;3;450;1,73;20,0;5,0;4,75;8,2;4,24;42,67
544;16.05.2008;13:08:57;00:09:03;146;105;23;24;626;13,30;998;6;1687;34;34;628;70;56;30,000;56;0,020;5;0,01;100;3;450;1,76;20,0;5,0;4,75;8,3;4,24;42,67
545;16.05.2008;13:08:58;00:09:04;146;105;23;24;628;13,30;998;6;1687;33;33;629;70;56;30,000;56;0,020;5;0,01;100;3;450;1,75;20,0;5,0;4,75;8,3;4,24;42,67
546;16.05.2008;13:08:59;00:09:05;146;105;23;24;630;13,30;998;6;1687;33;33;630;70;56;30,000;56;0,020;5;0,01;100;3;450;1,76;20,0;5,0;4,79;8,4;4,24;42,67
547;16.05.2008;13:09:00;00:09:06;147;105;23;24;630;13,30;998;6;1687;33;33;631;70;56;30,000;56;0,020;5;0,01;100;3;450;1,71;20,0;5,0;4,72;8,1;4,24;42,67
548;16.05.2008;13:09:01;00:09:07;147;105;23;24;632;13,30;998;6;1687;32;32;632;70;56;30,000;56;0,010;5;0,01;100;3;450;1,69;20,0;5,0;4,64;7,9;4,24;42,67
549;16.05.2008;13:09:02;00:09:08;147;105;23;24;633;13,30;998;6;1687;32;32;632;70;56;30,000;56;0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,69;7,9;4,24;42,67
550;16.05.2008;13:09:03;00:09:09;147;105;23;24;633;13,30;998;6;1687;32;32;633;70;56;30,000;55;0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,66;7,7;4,24;42,67
551;16.05.2008;13:09:04;00:09:10;148;105;23;24;633;13,30;998;6;1687;34;34;634;70;56;30,000;56;0,010;5;0,01;100;3;450;1,74;20,0;5,0;4,66;8,1;4,24;42,67
552;16.05.2008;13:09:05;00:09:11;148;106;23;24;633;13,30;998;6;1687;34;34;635;70;56;30,000;56;0,010;5;0,01;100;3;450;1,78;20,0;5,0;4,80;8,5;4,24;42,67
553;16.05.2008;13:09:06;00:09:12;148;106;23;24;635;13,30;998;6;1687;35;35;636;70;56;30,000;56;0,010;5;0,01;100;3;450;1,82;20,0;5,0;4,81;8,7;4,24;42,67
554;16.05.2008;13:09:07;00:09:13;148;106;23;24;635;13,30;998;6;1687;34;34;637;70;56;30,000;56;0,030;5;0,01;100;3;450;1,79;20,0;5,0;4,78;8,6;4,24;42,67
555;16.05.2008;13:09:08;00:09:14;148;106;23;24;637;13,30;999;6;1687;34;34;637;70;56;30,000;56;0,030;5;0,01;100;3;450;1,80;20,0;5,0;4,80;8,6;4,24;42,67
556;16.05.2008;13:09:09;00:09:15;149;106;23;24;640;13,30;999;6;1687;32;32;638;70;56;30,000;56;0,030;5;0,01;100;3;450;1,77;20,0;5,0;4,79;8,5;4,24;42,67
557;16.05.2008;13:09:10;00:09:16;149;106;23;24;640;13,30;999;6;1687;32;32;639;70;56;30,000;56;0,030;5;0,01;100;3;450;1,68;20,0;5,0;4,66;7,8;4,24;42,67
558;16.05.2008;13:09:11;00:09:17;149;106;23;24;641;13,30;999;6;1687;32;32;640;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,67;7,9;4,24;42,67
559;16.05.2008;13:09:12;00:09:18;149;107;23;24;640;13,30;999;6;1687;33;33;641;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,24;42,67
560;16.05.2008;13:09:13;00:09:19;149;107;23;24;640;13,30;999;6;1687;34;34;642;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,77;20,0;5,0;4,76;8,4;4,24;42,67
561;16.05.2008;13:09:14;00:09:20;150;107;23;24;640;13,30;999;6;1687;35;35;642;70;56;30,000;56;0,020;5;0,01;100;3;450;1,80;20,0;5,0;4,79;8,6;4,24;42,67
562;16.05.2008;13:09:15;00:09:21;150;107;23;24;642;13,30;999;6;1687;35;35;643;70;56;30,000;56;0,020;5;0,01;100;3;450;1,85;20,0;5,0;4,84;8,9;4,24;42,67
563;16.05.2008;13:09:16;00:09:22;150;107;23;24;644;13,30;999;7;1687;35;35;644;70;56;30,000;56;0,020;5;0,01;100;3;450;1,82;20,0;5,0;4,83;8,8;4,24;42,67
564;16.05.2008;13:09:17;00:09:23;150;107;23;24;644;13,30;999;7;1687;34;34;645;70;56;30,000;56;0,010;5;0,01;100;3;450;1,78;20,0;5,0;4,76;8,5;4,24;42,67
565;16.05.2008;13:09:18;00:09:24;150;107;23;24;648;13,30;999;7;1687;32;32;646;70;56;30,000;56;0,010;5;0,01;100;3;450;1,77;20,0;5,0;4,75;8,4;4,24;42,67
566;16.05.2008;13:09:19;00:09:25;151;108;23;24;649;13,30;999;7;1687;32;32;647;70;56;30,000;56;0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,24;42,67
567;16.05.2008;13:09:20;00:09:26;151;108;23;24;649;13,30;999;7;1687;32;32;647;70;56;30,000;56;0,010;5;0,01;100;3;450;1,65;20,0;5,0;4,63;7,6;4,24;42,67
568;16.05.2008;13:09:21;00:09:27;151;108;23;24;647;13,30;999;7;1687;34;34;648;70;56;30,000;56;0,040;5;0,01;100;3;450;1,67;20,0;5,0;4,69;7,8;4,24;42,67
569;16.05.2008;13:09:22;00:09:28;151;108;23;24;647;13,30;999;7;1687;35;35;649;70;56;30,000;56;0,040;5;0,01;100;3;450;1,81;20,0;5,0;4,82;8,7;4,24;42,67
570;16.05.2008;13:09:23;00:09:29;152;108;23;24;647;13,30;999;7;1687;36;36;650;70;56;30,000;56;0,040;5;0,01;100;3;450;1,84;20,0;5,0;4,86;8,9;4,24;42,67
571;16.05.2008;13:09:24;00:09:30;152;108;23;24;649;13,30;999;7;1687;35;35;651;70;56;30,000;55;0,000;5;0,01;100;3;450;1,84;20,0;5,0;4,83;8,9;4,24;42,67
572;16.05.2008;13:09:25;00:09:31;152;108;23;24;653;13,30;999;7;1687;33;33;651;70;56;30,000;56;0,000;5;0,01;100;3;450;1,83;20,0;5,0;4,81;8,8;4,24;42,67
573;16.05.2008;13:09:26;00:09:32;152;109;23;24;653;13,30;999;7;1687;33;33;652;70;56;30,000;56;0,000;5;0,01;100;3;450;1,72;20,0;5,0;4,69;8,1;4,24;42,67
574;16.05.2008;13:09:27;00:09:33;152;109;23;24;656;13,30;999;7;1687;31;31;653;70;56;30,000;56;0,000;5;0,01;100;3;450;1,67;20,0;5,0;4,63;7,7;4,24;42,67
575;16.05.2008;13:09:28;00:09:34;153;109;23;24;655;13,30;999;7;1687;32;32;654;70;56;30,000;56;0,000;5;0,01;100;3;450;1,63;20,0;5,0;4,60;7,5;4,24;42,67
576;16.05.2008;13:09:29;00:09:35;153;109;23;24;655;13,30;999;4;1687;33;33;655;70;56;30,000;56;0,000;5;0,01;100;3;450;1,71;20,0;5,0;4,70;8,0;4,24;42,67
577;16.05.2008;13:09:30;00:09:36;153;109;23;24;658;13,30;995;3;1687;31;31;656;70;56;30,000;56;0,000;5;0,01;100;3;450;1,64;20,0;5,0;4,64;7,6;4,25;42,68
578;16.05.2008;13:09:31;00:09:37;153;109;23;24;656;13,30;1003;11;1687;33;33;657;70;56;30,000;56;0,040;5;0,01;100;3;450;1,65;20,0;5,0;4,65;7,7;4,25;42,68
579;16.05.2008;13:09:32;00:09:38;154;109;23;24;653;13,30;1003;7;1687;34;34;657;70;56;30,000;56;0,040;5;0,01;100;3;450;1,77;20,0;5,0;4,78;8,4;4,25;42,68
580;16.05.2008;13:09:33;00:09:39;154;109;23;24;653;13,30;995;3;1687;37;37;658;70;56;30,000;56;0,040;5;0,01;100;3;450;1,90;20,0;5,0;4,93;9,4;4,25;42,68
581;16.05.2008;13:09:34;00:09:40;154;110;23;24;662;13,30;1000;7;1687;31;31;659;70;56;30,000;56;0,040;5;0,01;100;3;450;1,97;20,0;5,0;4,89;9,6;4,25;42,68
582;16.05.2008;13:09:35;00:09:41;154;110;23;24;661;13,30;1000;8;1687;32;32;660;70;56;30,000;56;0,040;5;0,01;100;3;450;1,66;20,0;5,0;4,61;7,7;4,25;42,68
583;16.05.2008;13:09:36;00:09:42;155;110;23;24;661;13,30;999;4;1687;33;33;661;70;56;30,000;55;0,040;5;0,01;100;3;450;1,73;20,0;5,0;4,61;8,0;4,25;42,68
584;16.05.2008;13:09:37;00:09:43;155;110;23;24;666;13,30;995;3;1687;29;29;661;70;56;30,000;56;0,030;5;0,01;100;3;450;1,73;20,0;5,0;4,72;8,1;4,25;42,68
585;16.05.2008;13:09:38;00:09:44;155;110;23;24;666;13,30;996;3;1687;30;30;662;70;56;30,000;56;0,030;5;0,01;100;3;450;1,57;20,0;5,0;4,52;7,1;4,25;42,68
586;16.05.2008;13:09:39;00:09:45;155;110;23;24;666;13,30;996;3;1687;30;30;663;70;56;30,000;56;0,030;5;0,01;100;3;450;1,57;20,0;5,0;4,55;7,2;4,26;42,69
587;16.05.2008;13:09:40;00:09:46;155;110;23;24;667;13,30;996;3;1687;30;30;664;70;56;30,000;56;0,030;5;0,01;100;3;450;1,57;20,0;5,0;4,58;7,2;4,26;42,69
588;16.05.2008;13:09:41;00:09:47;156;111;23;24;668;13,30;996;3;1687;30;30;665;70;56;30,000;56;0,150;5;0,01;100;3;450;1,57;20,0;5,0;4,52;7,1;4,26;42,69
589;16.05.2008;13:09:42;00:09:48;156;111;23;24;668;13,30;996;4;1687;30;30;666;70;56;30,000;56;0,150;5;0,01;100;3;450;1,58;20,0;5,0;4,54;7,2;4,26;42,69
590;16.05.2008;13:09:43;00:09:49;156;111;23;24;668;13,30;996;4;1687;31;31;667;70;56;30,000;56;0,150;5;0,01;100;3;450;1,60;20,0;5,0;4,57;7,3;4,27;42,70
591;16.05.2008;13:09:44;00:09:50;156;111;23;24;669;13,30;996;4;1687;30;30;667;70;56;30,000;55;0,090;5;0,01;100;3;450;1,61;20,0;5,0;4,59;7,4;4,27;42,70
592;16.05.2008;13:09:45;00:09:51;156;111;23;24;670;13,30;996;4;1687;30;30;668;70;56;30,000;55;0,090;5;0,01;100;3;450;1,58;20,0;5,0;4,57;7,2;4,27;42,70
593;16.05.2008;13:09:46;00:09:52;157;111;23;24;670;13,30;996;4;1687;31;31;669;70;56;30,000;55;0,090;5;0,01;100;3;450;1,61;20,0;5,0;4,61;7,4;4,27;42,70
594;16.05.2008;13:09:47;00:09:53;157;111;23;24;668;13,30;997;4;1687;33;33;670;70;56;30,000;56;0,140;5;0,01;100;3;450;1,69;20,0;5,0;4,67;7,9;4,27;42,70
595;16.05.2008;13:09:48;00:09:54;157;112;23;24;668;13,30;997;4;1687;34;34;671;70;56;30,000;56;0,140;5;0,01;100;3;450;1,76;20,0;5,0;4,73;8,3;4,28;42,71
596;16.05.2008;13:09:49;00:09:55;157;112;23;24;668;13,30;997;5;1687;35;35;672;70;56;30,000;56;0,140;5;0,01;100;3;450;1,76;20,0;5,0;4,73;8,3;4,28;42,71
597;16.05.2008;13:09:50;00:09:56;157;112;23;24;670;13,30;997;5;1687;34;34;672;70;56;30,000;56;0,140;5;0,01;100;3;450;1,82;20,0;5,0;4,79;8,7;4,28;42,71
598;16.05.2008;13:09:51;00:09:57;157;112;23;24;671;13,30;997;5;1687;34;34;673;70;56;30,000;56;0,040;5;0,01;100;3;450;1,76;20,0;5,0;4,72;8,3;4,28;42,71
599;16.05.2008;13:09:52;00:09:58;158;112;23;24;671;13,30;997;5;1687;35;35;674;70;56;30,000;56;0,040;5;0,01;100;3;450;1,79;20,0;5,0;4,78;8,6;4,28;42,71
600;16.05.2008;13:09:53;00:09:59;158;112;23;24;674;13,30;997;5;1687;33;33;675;70;56;30,000;56;0,040;5;0,01;100;3;450;1,83;20,0;5,0;4,84;8,8;4,28;42,71
601;16.05.2008;13:09:54;00:10:00;158;112;23;24;675;13,30;997;5;1687;33;33;676;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,77;8,4;4,28;42,71
602;16.05.2008;13:09:55;00:10:01;158;112;23;24;675;13,30;997;5;1687;34;34;677;70;56;30,000;56;0,000;5;0,01;100;3;450;1,74;20,0;5,0;4,75;8,3;4,28;42,71
603;16.05.2008;13:09:56;00:10:02;158;112;23;24;675;13,30;997;5;1687;35;35;677;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,76;8,4;4,28;42,71
604;16.05.2008;13:09:57;00:10:03;158;113;23;24;677;13,30;997;5;1687;34;34;678;70;56;30,000;55;0,000;5;0,01;100;3;450;1,82;20,0;5,0;4,83;8,8;4,28;42,71
605;16.05.2008;13:09:58;00:10:04;158;113;23;24;679;13,30;997;5;1687;34;34;679;70;56;30,000;56;0,000;5;0,01;100;3;450;1,83;20,0;5,0;4,81;8,8;4,28;42,71
606;16.05.2008;13:09:59;00:10:05;159;113;23;24;679;13,30;997;5;1687;34;34;680;70;56;30,000;56;0,000;5;0,01;100;3;450;1,85;20,0;5,0;4,80;8,9;4,28;42,71
607;16.05.2008;13:10:00;00:10:06;159;113;23;24;681;13,30;998;5;1687;33;33;681;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,72;8,3;4,28;42,71
608;16.05.2008;13:10:01;00:10:07;159;113;23;24;683;13,30;998;5;1687;34;34;682;70;56;30,000;56;0,020;5;0,01;100;3;450;1,76;20,0;5,0;4,72;8,3;4,28;42,71
609;16.05.2008;13:10:02;00:10:08;159;113;23;24;683;13,30;998;5;1687;33;33;682;70;56;30,000;56;0,020;5;0,01;100;3;450;1,77;20,0;5,0;4,72;8,4;4,28;42,71
610;16.05.2008;13:10:03;00:10:09;159;113;23;24;682;13,30;998;5;1687;34;34;683;70;56;30,000;56;0,020;5;0,01;100;3;450;1,72;20,0;5,0;4,70;8,1;4,28;42,71
611;16.05.2008;13:10:04;00:10:10;159;113;23;24;682;13,30;998;5;1687;35;35;684;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,71;8,3;4,28;42,71
612;16.05.2008;13:10:05;00:10:11;160;113;23;24;682;13,30;998;5;1687;36;36;685;70;56;30,000;56;0,000;5;0,01;100;3;450;1,81;20,0;5,0;4,80;8,7;4,28;42,71
613;16.05.2008;13:10:06;00:10:12;160;113;23;24;685;13,30;998;5;1687;34;34;686;70;56;30,000;56;0,000;5;0,01;100;3;450;1,85;20,0;5,0;4,85;9,0;4,28;42,71
614;16.05.2008;13:10:07;00:10:13;160;114;23;24;685;13,30;998;5;1687;35;35;687;70;56;30,000;56;0,010;5;0,01;100;3;450;1,79;20,0;5,0;4,76;8,5;4,28;42,71
615;16.05.2008;13:10:08;00:10:14;160;114;23;24;685;13,30;998;5;1687;35;35;687;70;56;30,000;56;0,010;5;0,01;100;3;450;1,82;20,0;5,0;4,80;8,7;4,28;42,71
616;16.05.2008;13:10:09;00:10:15;160;114;23;24;689;13,30;998;6;1687;33;33;688;70;56;30,000;56;0,010;5;0,01;100;3;450;1,86;20,0;5,0;4,82;9,0;4,28;42,71
617;16.05.2008;13:10:10;00:10:16;160;114;23;24;691;13,30;998;6;1687;32;32;689;70;56;30,000;56;0,010;5;0,01;100;3;450;1,76;20,0;5,0;4,75;8,4;4,28;42,71
618;16.05.2008;13:10:11;00:10:17;161;114;23;24;691;13,30;998;6;1687;33;33;690;70;56;30,000;56;-0,020;5;0,01;100;3;450;1,74;20,0;5,0;4,70;8,2;4,28;42,71
619;16.05.2008;13:10:12;00:10:18;161;114;23;24;689;13,30;998;6;1687;35;35;691;70;56;30,000;56;-0,020;5;0,01;100;3;450;1,74;20,0;5,0;4,69;8,1;4,28;42,71
620;16.05.2008;13:10:13;00:10:19;161;114;23;24;690;13,30;998;6;1687;35;35;692;70;56;30,000;56;-0,020;5;0,01;100;3;450;1,84;20,0;5,0;4,82;8,9;4,28;42,71
621;16.05.2008;13:10:14;00:10:20;161;114;23;24;694;13,30;998;6;1687;34;34;692;70;56;30,000;56;0,010;5;0,01;100;3;450;1,84;20,0;5,0;4,80;8,9;4,28;42,71
622;16.05.2008;13:10:15;00:10:21;162;114;23;24;694;13,30;998;6;1687;33;33;693;70;56;30,000;56;0,010;5;0,01;100;3;450;1,83;20,0;5,0;4,75;8,7;4,28;42,71
623;16.05.2008;13:10:16;00:10:22;162;115;23;24;694;13,30;998;6;1687;34;34;694;70;56;30,000;56;0,010;5;0,01;100;3;450;1,75;20,0;5,0;4,72;8,3;4,28;42,71
624;16.05.2008;13:10:17;00:10:23;162;115;23;24;696;13,30;998;6;1687;33;33;695;70;56;30,000;56;0,010;5;0,01;100;3;450;1,79;20,0;5,0;4,74;8,5;4,28;42,71
625;16.05.2008;13:10:18;00:10:24;162;115;23;24;696;13,30;998;6;1687;33;33;696;70;56;30,000;55;0,020;5;0,01;100;3;450;1,82;20,0;5,0;4,75;8,6;4,28;42,71
626;16.05.2008;13:10:19;00:10:25;162;115;23;24;697;13,30;998;6;1687;33;33;696;70;56;30,000;56;0,020;5;0,01;100;3;450;1,74;20,0;5,0;4,72;8,2;4,28;42,71
627;16.05.2008;13:10:20;00:10:26;162;115;23;24;696;13,30;998;6;1687;35;35;697;70;56;30,000;56;0,020;5;0,01;100;3;450;1,77;20,0;5,0;4,73;8,4;4,28;42,71
628;16.05.2008;13:10:21;00:10:27;163;115;23;24;696;13,30;998;6;1687;36;36;698;70;56;30,000;56;0,050;5;0,01;100;3;450;1,82;20,0;5,0;4,79;8,7;4,28;42,71
629;16.05.2008;13:10:22;00:10:28;163;115;23;24;698;13,30;998;6;1687;34;34;699;70;56;30,000;55;0,050;5;0,01;100;3;450;1,88;20,0;5,0;4,88;9,2;4,28;42,71
630;16.05.2008;13:10:23;00:10:29;163;116;23;24;699;13,30;999;6;1687;35;35;700;70;56;30,000;56;0,050;5;0,01;100;3;450;1,82;20,0;5,0;4,79;8,7;4,28;42,71
631;16.05.2008;13:10:24;00:10:30;163;116;23;24;703;13,30;999;6;1687;35;35;701;70;56;30,000;56;0,010;5;0,01;100;3;450;1,84;20,0;5,0;4,79;8,8;4,29;42,72
632;16.05.2008;13:10:25;00:10:31;163;116;23;24;703;13,30;999;6;1687;33;33;702;70;56;30,000;56;0,010;5;0,01;100;3;450;1,87;20,0;5,0;4,81;9,0;4,29;42,72
633;16.05.2008;13:10:26;00:10:32;163;116;23;24;705;13,30;999;6;1687;31;31;702;70;56;30,000;56;0,010;5;0,01;100;3;450;1,75;20,0;5,0;4,68;8,2;4,29;42,72
634;16.05.2008;13:10:27;00:10:33;164;116;23;24;704;13,30;999;6;1687;32;32;703;70;56;30,000;56;0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,61;7,7;4,29;42,72
635;16.05.2008;13:10:28;00:10:34;164;116;23;24;704;13,30;999;6;1687;34;34;704;70;56;30,000;56;0,030;5;0,01;100;3;450;1,68;20,0;5,0;4,64;7,8;4,29;42,72
636;16.05.2008;13:10:29;00:10:35;164;116;23;24;704;13,30;999;6;1687;34;34;705;70;56;30,000;56;0,030;5;0,01;100;3;450;1,78;20,0;5,0;4,73;8,4;4,29;42,72
637;16.05.2008;13:10:30;00:10:36;164;116;23;24;707;13,30;999;6;1687;33;33;706;70;56;30,000;56;0,030;5;0,01;100;3;450;1,82;20,0;5,0;4,79;8,7;4,29;42,72
638;16.05.2008;13:10:31;00:10:37;165;117;23;24;707;13,30;999;7;1687;33;33;707;70;56;30,000;56;0,070;5;0,01;100;3;450;1,83;20,0;5,0;4,74;8,7;4,29;42,72
639;16.05.2008;13:10:32;00:10:38;165;117;23;24;707;13,30;999;7;1687;34;34;707;70;56;30,000;57;0,070;5;0,01;100;3;450;1,73;20,0;5,0;4,68;8,1;4,29;42,72
640;16.05.2008;13:10:33;00:10:39;165;117;23;24;711;13,30;999;7;1687;32;32;708;70;56;30,000;56;0,070;5;0,01;100;3;450;1,77;20,0;5,0;4,71;8,3;4,29;42,72
641;16.05.2008;13:10:34;00:10:40;165;117;23;24;711;13,30;999;7;1687;32;32;709;70;56;30,000;56;0,060;5;0,01;100;3;450;1,74;20,0;5,0;4,65;8,1;4,30;42,73
642;16.05.2008;13:10:35;00:10:41;165;117;23;24;711;13,30;999;7;1687;32;32;710;70;56;30,000;56;0,060;5;0,01;100;3;450;1,69;20,0;5,0;4,63;7,8;4,30;42,73
643;16.05.2008;13:10:36;00:10:42;165;117;23;24;710;13,30;999;7;1687;34;34;711;70;56;30,000;56;0,060;5;0,01;100;3;450;1,70;20,0;5,0;4,64;7,9;4,30;42,73
644;16.05.2008;13:10:37;00:10:43;166;117;23;24;710;13,30;999;7;1687;35;35;712;70;56;30,000;56;0,060;5;0,01;100;3;450;1,79;20,0;5,0;4,76;8,5;4,30;42,73
645;16.05.2008;13:10:38;00:10:44;166;117;23;24;712;13,30;999;7;1687;34;34;712;70;56;30,000;56;0,090;5;0,01;100;3;450;1,84;20,0;5,0;4,78;8,8;4,30;42,73
646;16.05.2008;13:10:39;00:10:45;166;117;23;24;713;13,30;999;7;1687;33;33;713;70;56;30,000;56;0,090;5;0,01;100;3;450;1,78;20,0;5,0;4,76;8,5;4,30;42,73
647;16.05.2008;13:10:40;00:10:46;166;118;23;24;713;13,30;999;7;1687;34;34;714;70;56;30,000;56;0,090;5;0,01;100;3;450;1,77;20,0;5,0;4,74;8,4;4,30;42,73
648;16.05.2008;13:10:41;00:10:47;166;118;23;24;716;13,30;999;7;1687;32;32;715;70;56;30,000;56;0,040;5;0,01;100;3;450;1,78;20,0;5,0;4,70;8,4;4,30;42,73
649;16.05.2008;13:10:42;00:10:48;166;118;23;24;718;13,30;999;7;1687;31;31;716;70;56;30,000;56;0,040;5;0,01;100;3;450;1,70;20,0;5,0;4,66;7,9;4,30;42,73
650;16.05.2008;13:10:43;00:10:49;167;118;23;24;717;13,30;999;7;1687;32;32;717;70;56;30,000;56;0,040;5;0,01;100;3;450;1,67;20,0;5,0;4,60;7,7;4,30;42,73
651;16.05.2008;13:10:44;00:10:50;167;118;23;24;717;13,30;999;7;1687;33;33;717;70;56;30,000;56;0,050;5;0,01;100;3;450;1,73;20,0;5,0;4,68;8,1;4,31;42,74
652;16.05.2008;13:10:45;00:10:51;167;118;23;24;717;13,30;999;7;1687;34;34;718;70;56;30,000;56;0,050;5;0,01;100;3;450;1,77;20,0;5,0;4,71;8,3;4,31;42,74
653;16.05.2008;13:10:46;00:10:52;167;118;23;24;720;13,30;999;7;1687;33;33;719;70;56;30,000;56;0,050;5;0,01;100;3;450;1,79;20,0;5,0;4,77;8,5;4,31;42,74
654;16.05.2008;13:10:47;00:10:53;167;118;23;24;720;13,30;996;3;1687;33;33;720;70;56;30,000;56;0,050;5;0,01;100;3;450;1,73;20,0;5,0;4,68;8,1;4,31;42,74
655;16.05.2008;13:10:48;00:10:54;167;118;23;24;726;13,30;995;2;1687;29;29;721;70;56;30,000;56;0,040;5;0,01;100;3;450;1,71;20,0;5,0;4,59;7,8;4,31;42,74
656;16.05.2008;13:10:49;00:10:55;167;119;23;24;718;13,30;1000;10;1687;35;35;722;70;56;30,000;56;0,040;5;0,01;100;3;450;1,54;20,0;5,0;4,47;6,9;4,31;42,74
657;16.05.2008;13:10:50;00:10:56;168;119;23;24;718;13,30;1000;5;1687;36;36;722;70;56;30,000;56;0,040;5;0,01;100;3;450;1,85;20,0;5,0;4,82;8,9;4,31;42,74
658;16.05.2008;13:10:51;00:10:57;168;119;23;24;723;13,30;995;2;1687;33;33;723;70;56;30,000;55;0,120;5;0,01;100;3;450;1,83;20,0;5,0;4,75;8,7;4,31;42,74
659;16.05.2008;13:10:52;00:10:58;168;119;23;24;725;13,30;1000;7;1687;32;32;724;70;56;30,000;56;0,120;5;0,01;100;3;450;1,77;20,0;5,0;4,76;8,4;4,32;42,75
660;16.05.2008;13:10:53;00:10:59;168;119;23;24;729;13,30;1000;5;1687;31;31;725;70;56;30,000;56;0,120;5;0,01;100;3;450;1,70;20,0;5,0;4,65;7,9;4,32;42,75
