Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
366;20.05.2008;10:18:13;00:06:05;115;90;22;22;513;13,30;1005;5;1642;32;32;513;70;56;30,000;56;0,080;5;0,01;100;3;450;1,53;20,0;5,0;4,63;7,1;3,99;42,49
367;20.05.2008;10:18:14;00:06:06;116;90;22;22;515;13,30;1005;5;1648;31;31;515;70;56;30,000;56;0,080;5;0,01;100;3;450;1,53;20,0;5,0;4,62;7,1;3,99;42,49
368;20.05.2008;10:18:15;00:06:07;116;91;22;22;515;13,30;1006;5;1651;32;32;516;70;56;30,000;56;0,080;5;0,01;100;3;450;1,56;20,0;5,0;4,65;7,3;3,99;42,49
369;20.05.2008;10:18:16;00:06:08;116;91;22;22;517;13,30;1006;6;1655;32;32;517;70;56;30,000;56;0,080;5;0,01;100;3;450;1,55;20,0;5,0;4,67;7,2;3,99;42,49
370;20.05.2008;10:18:17;00:06:09;117;91;22;22;519;13,30;1006;6;1655;31;31;518;70;56;30,000;56;0,080;5;0,01;100;3;450;1,53;20,0;5,0;4,66;7,2;3,99;42,49
371;20.05.2008;10:18:18;00:06:10;117;91;22;22;519;13,30;1006;6;1650;32;32;519;70;56;30,000;56;0,080;5;0,01;100;3;450;1,53;20,0;5,0;4,65;7,1;3,99;42,49
372;20.05.2008;10:18:19;00:06:11;118;91;22;22;520;13,30;1006;6;1652;32;32;521;70;56;30,000;56;0,020;5;0,01;100;3;450;1,54;20,0;5,0;4,65;7,2;4,00;42,50
373;20.05.2008;10:18:20;00:06:12;118;92;22;22;522;13,30;1006;6;1652;31;31;522;70;56;30,000;56;0,020;5;0,01;100;3;450;1,54;20,0;5,0;4,61;7,1;4,00;42,50
374;20.05.2008;10:18:21;00:06:13;118;92;22;22;524;13,30;1006;6;1654;32;32;523;70;56;30,000;56;0,020;5;0,01;100;3;450;1,53;20,0;5,0;4,61;7,0;4,00;42,50
375;20.05.2008;10:18:22;00:06:14;119;92;22;22;524;13,30;1006;6;1658;32;32;524;70;56;30,000;56;0,120;5;0,01;100;3;450;1,56;20,0;5,0;4,64;7,3;4,00;42,50
376;20.05.2008;10:18:23;00:06:15;119;92;22;22;525;13,30;1007;6;1657;32;32;525;70;56;30,000;56;0,120;5;0,01;100;3;450;1,55;20,0;5,0;4,63;7,2;4,01;42,51
377;20.05.2008;10:18:24;00:06:16;119;93;22;22;527;13,30;1007;6;1657;33;33;527;70;56;30,000;56;0,120;5;0,01;100;3;450;1,53;20,0;5,0;4,59;7,0;4,01;42,51
378;20.05.2008;10:18:25;00:06:17;120;93;22;22;527;13,30;1007;6;1655;32;32;528;70;56;30,000;56;0,150;5;0,01;100;3;450;1,57;20,0;5,0;4,68;7,4;4,01;42,51
379;20.05.2008;10:18:26;00:06:18;120;93;22;22;529;13,30;1007;6;1658;32;32;529;70;56;30,000;56;0,150;5;0,01;100;3;450;1,55;20,0;5,0;4,63;7,2;4,01;42,51
380;20.05.2008;10:18:27;00:06:19;120;93;22;22;531;13,30;1007;6;1658;32;32;530;70;56;30,000;56;0,150;5;0,01;100;3;450;1,53;20,0;5,0;4,62;7,1;4,01;42,51
381;20.05.2008;10:18:28;00:06:20;120;93;22;22;531;13,30;1007;7;1659;32;32;531;70;56;30,000;56;0,150;5;0,01;100;3;450;1,55;20,0;5,0;4,61;7,2;4,01;42,51
382;20.05.2008;10:18:29;00:06:21;120;93;22;22;532;13,30;1007;7;1659;32;32;533;70;56;30,000;56;0,010;5;0,01;100;3;450;1,58;20,0;5,0;4,68;7,4;4,01;42,51
383;20.05.2008;10:18:30;00:06:22;121;94;22;22;534;13,30;1007;7;1661;32;32;534;70;56;30,000;56;0,010;5;0,01;100;3;450;1,57;20,0;5,0;4,67;7,3;4,01;42,51
384;20.05.2008;10:18:31;00:06:23;121;94;22;22;534;13,30;1007;7;1661;32;32;535;70;56;30,000;56;0,010;5;0,01;100;3;450;1,55;20,0;5,0;4,66;7,2;4,01;42,51
385;20.05.2008;10:18:32;00:06:24;121;94;22;22;536;13,30;1007;7;1661;32;32;536;70;56;30,000;56;0,040;5;0,01;100;3;450;1,57;20,0;5,0;4,64;7,3;4,02;42,52
386;20.05.2008;10:18:33;00:06:25;122;94;22;22;538;13,30;1007;7;1661;32;32;537;70;56;30,000;56;0,040;5;0,01;100;3;450;1,59;20,0;5,0;4,70;7,5;4,02;42,52
387;20.05.2008;10:18:34;00:06:26;122;95;22;22;538;13,30;1007;7;1661;32;32;539;70;56;30,000;56;0,040;5;0,01;100;3;450;1,54;20,0;5,0;4,67;7,2;4,02;42,52
388;20.05.2008;10:18:35;00:06:27;123;95;22;22;540;13,30;1007;7;1665;32;32;540;70;56;30,000;55;0,130;5;0,01;100;3;450;1,56;20,0;5,0;4,64;7,2;4,02;42,52
389;20.05.2008;10:18:36;00:06:28;123;95;22;22;541;13,30;1007;7;1668;32;32;541;70;56;30,000;56;0,130;5;0,01;100;3;450;1,57;20,0;5,0;4,68;7,3;4,03;42,53
390;20.05.2008;10:18:37;00:06:29;123;95;22;22;543;13,30;1007;4;1687;32;32;542;70;56;30,000;56;0,130;5;0,01;100;3;450;1,55;20,0;5,0;4,67;7,2;4,03;42,53
391;20.05.2008;10:18:38;00:06:30;123;95;22;22;543;13,30;1003;3;1658;32;32;543;70;56;30,000;56;0,130;5;0,01;100;3;450;1,56;20,0;5,0;4,62;7,2;4,03;42,53
392;20.05.2008;10:18:39;00:06:31;123;95;22;22;544;13,30;1010;9;1661;32;32;545;70;56;30,000;56;0,020;5;0,01;100;3;450;1,59;20,0;5,0;4,68;7,5;4,03;42,53
393;20.05.2008;10:18:40;00:06:32;124;96;22;22;546;13,30;1010;5;1687;32;32;546;70;56;30,000;56;0,020;5;0,01;100;3;450;1,59;20,0;5,0;4,67;7,4;4,03;42,53
394;20.05.2008;10:18:41;00:06:33;124;96;22;22;546;13,30;1004;3;1662;32;32;547;70;56;30,000;56;0,020;5;0,01;100;3;450;1,56;20,0;5,0;4,69;7,3;4,03;42,53
395;20.05.2008;10:18:42;00:06:34;124;96;22;22;548;13,30;1004;3;1661;32;32;548;70;56;30,000;56;0,120;5;0,01;100;3;450;1,60;20,0;5,0;4,69;7,5;4,03;42,53
396;20.05.2008;10:18:43;00:06:35;125;96;22;22;550;13,30;1004;4;1659;32;32;549;70;56;30,000;56;0,120;5;0,01;100;3;450;1,59;20,0;5,0;4,69;7,5;4,04;42,54
397;20.05.2008;10:18:44;00:06:36;125;96;22;22;550;13,30;1004;4;1660;32;32;551;70;56;30,000;56;0,120;5;0,01;100;3;450;1,58;20,0;5,0;4,67;7,4;4,04;42,54
398;20.05.2008;10:18:45;00:06:37;125;96;22;22;552;13,30;1004;4;1658;32;32;552;70;56;30,000;56;0,160;5;0,01;100;3;450;1,58;20,0;5,0;4,67;7,4;4,04;42,54
399;20.05.2008;10:18:46;00:06:38;125;97;22;22;553;13,30;1005;4;1663;32;32;553;70;56;30,000;56;0,160;5;0,01;100;3;450;1,56;20,0;5,0;4,64;7,2;4,04;42,54
400;20.05.2008;10:18:47;00:06:39;126;97;22;22;555;13,30;1005;4;1664;33;33;554;70;56;30,000;56;0,160;5;0,01;100;3;450;1,60;20,0;5,0;4,66;7,4;4,04;42,54
401;20.05.2008;10:18:48;00:06:40;126;97;22;22;555;13,30;1005;5;1666;32;32;556;70;56;30,000;56;0,160;5;0,01;100;3;450;1,58;20,0;5,0;4,68;7,4;4,04;42,54
402;20.05.2008;10:18:49;00:06:41;126;97;22;22;557;13,30;1005;5;1665;32;32;557;70;56;30,000;56;0,060;5;0,01;100;3;450;1,59;20,0;5,0;4,65;7,4;4,04;42,54
403;20.05.2008;10:18:50;00:06:42;127;98;22;22;558;13,30;1005;5;1665;32;32;558;70;56;30,000;56;0,060;5;0,01;100;3;450;1,59;20,0;5,0;4,69;7,4;4,04;42,54
404;20.05.2008;10:18:51;00:06:43;127;98;22;22;558;13,30;1005;5;1667;33;33;559;70;56;30,000;56;0,060;5;0,01;100;3;450;1,62;20,0;5,0;4,70;7,6;4,04;42,54
405;20.05.2008;10:18:52;00:06:44;127;98;22;22;560;13,30;1005;5;1666;32;32;560;70;56;30,000;56;0,010;5;0,01;100;3;450;1,59;20,0;5,0;4,71;7,5;4,05;42,55
406;20.05.2008;10:18:53;00:06:45;127;98;22;22;562;13,30;1005;5;1667;32;32;562;70;56;30,000;56;0,010;5;0,01;100;3;450;1,59;20,0;5,0;4,70;7,5;4,05;42,55
407;20.05.2008;10:18:54;00:06:46;128;98;22;22;562;13,30;1005;5;1668;33;33;563;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,70;7,7;4,05;42,55
408;20.05.2008;10:18:55;00:06:47;128;98;22;22;564;13,30;1006;5;1670;32;32;564;70;56;30,000;55;0,060;5;0,01;100;3;450;1,60;20,0;5,0;4,68;7,5;4,05;42,55
409;20.05.2008;10:18:56;00:06:48;128;98;22;22;565;13,30;1006;5;1670;32;32;565;70;56;30,000;56;0,060;5;0,01;100;3;450;1,59;20,0;5,0;4,67;7,4;4,05;42,55
410;20.05.2008;10:18:57;00:06:49;129;99;22;22;565;13,30;1006;5;1669;33;33;566;70;56;30,000;56;0,060;5;0,01;100;3;450;1,61;20,0;5,0;4,69;7,5;4,05;42,55
411;20.05.2008;10:18:58;00:06:50;129;99;22;22;567;13,30;1006;5;1669;32;32;568;70;56;30,000;56;0,060;5;0,01;100;3;450;1,59;20,0;5,0;4,67;7,4;4,05;42,55
412;20.05.2008;10:18:59;00:06:51;129;99;22;22;569;13,30;1006;5;1668;32;32;569;70;56;30,000;56;0,130;5;0,01;100;3;450;1,59;20,0;5,0;4,66;7,4;4,06;42,56
413;20.05.2008;10:19:00;00:06:52;129;99;22;22;569;13,30;1006;6;1667;33;33;570;70;56;30,000;56;0,130;5;0,01;100;3;450;1,62;20,0;5,0;4,69;7,6;4,06;42,56
414;20.05.2008;10:19:01;00:06:53;130;99;22;22;571;13,30;1006;6;1670;32;32;571;70;56;30,000;56;0,130;5;0,01;100;3;450;1,60;20,0;5,0;4,68;7,5;4,06;42,56
415;20.05.2008;10:19:02;00:06:54;130;99;22;22;573;13,30;1006;6;1671;32;32;572;70;56;30,000;56;0,130;5;0,01;100;3;450;1,60;20,0;5,0;4,64;7,4;4,06;42,56
416;20.05.2008;10:19:03;00:06:55;130;100;22;22;574;13,30;1006;6;1671;33;33;574;70;56;30,000;56;0,130;5;0,01;100;3;450;1,61;20,0;5,0;4,71;7,6;4,06;42,56
417;20.05.2008;10:19:04;00:06:56;131;100;22;22;574;13,30;1006;6;1673;32;32;575;70;56;30,000;56;0,130;5;0,01;100;3;450;1,63;20,0;5,0;4,68;7,6;4,07;42,57
418;20.05.2008;10:19:05;00:06:57;131;100;22;22;576;13,30;1006;6;1673;32;32;576;70;56;30,000;56;0,110;5;0,01;100;3;450;1,61;20,0;5,0;4,69;7,6;4,07;42,57
419;20.05.2008;10:19:06;00:06:58;131;100;22;22;578;13,30;1006;6;1673;33;33;577;70;56;30,000;56;0,110;5;0,01;100;3;450;1,60;20,0;5,0;4,68;7,5;4,07;42,57
420;20.05.2008;10:19:07;00:06:59;131;100;22;22;578;13,30;1006;6;1672;33;33;578;70;56;30,000;56;0,110;5;0,01;100;3;450;1,63;20,0;5,0;4,69;7,7;4,07;42,57
421;20.05.2008;10:19:08;00:07:00;131;100;22;22;580;13,30;1006;6;1672;32;32;580;70;56;30,000;56;0,110;5;0,01;100;3;450;1,63;20,0;5,0;4,72;7,7;4,07;42,57
422;20.05.2008;10:19:09;00:07:01;132;101;22;22;581;13,30;1006;6;1675;32;32;581;70;56;30,000;56;0,070;5;0,01;100;3;450;1,61;20,0;5,0;4,69;7,6;4,07;42,57
423;20.05.2008;10:19:10;00:07:02;132;101;22;22;581;13,30;1007;6;1676;33;33;582;70;56;30,000;56;0,070;5;0,01;100;3;450;1,64;20,0;5,0;4,73;7,7;4,07;42,57
424;20.05.2008;10:19:11;00:07:03;132;101;22;22;583;13,30;1007;6;1676;33;33;583;70;56;30,000;55;0,070;5;0,01;100;3;450;1,63;20,0;5,0;4,68;7,6;4,07;42,57
425;20.05.2008;10:19:12;00:07:04;133;101;22;22;585;13,30;1007;6;1675;32;32;584;70;56;30,000;56;0,010;5;0,01;100;3;450;1,62;20,0;5,0;4,71;7,6;4,07;42,57
426;20.05.2008;10:19:13;00:07:05;133;101;22;22;585;13,30;1007;6;1676;33;33;586;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,68;7,6;4,08;42,58
427;20.05.2008;10:19:14;00:07:06;133;101;22;22;587;13,30;1007;6;1676;33;33;587;70;56;30,000;56;0,010;5;0,01;100;3;450;1,63;20,0;5,0;4,73;7,7;4,08;42,58
428;20.05.2008;10:19:15;00:07:07;133;102;22;22;588;13,30;1007;6;1677;32;32;588;70;56;30,000;56;0,130;5;0,01;100;3;450;1,63;20,0;5,0;4,70;7,7;4,08;42,58
429;20.05.2008;10:19:16;00:07:08;134;102;22;22;590;13,30;1007;6;1677;33;33;589;70;56;30,000;56;0,130;5;0,01;100;3;450;1,61;20,0;5,0;4,69;7,6;4,08;42,58
430;20.05.2008;10:19:17;00:07:09;134;102;22;22;590;13,30;1007;7;1679;33;33;590;70;56;30,000;56;0,130;5;0,01;100;3;450;1,66;20,0;5,0;4,72;7,9;4,09;42,59
431;20.05.2008;10:19:18;00:07:10;134;102;22;22;592;13,30;1007;7;1682;33;33;592;70;56;30,000;56;0,130;5;0,01;100;3;450;1,64;20,0;5,0;4,71;7,7;4,09;42,59
432;20.05.2008;10:19:19;00:07:11;135;102;22;22;593;13,30;1007;7;1682;33;33;593;70;56;30,000;56;0,130;5;0,01;100;3;450;1,63;20,0;5,0;4,70;7,7;4,09;42,59
433;20.05.2008;10:19:20;00:07:12;135;103;22;22;593;13,30;1007;7;1680;33;33;594;70;56;30,000;56;0,130;5;0,01;100;3;450;1,66;20,0;5,0;4,70;7,8;4,09;42,59
434;20.05.2008;10:19:21;00:07:13;135;103;22;22;595;13,30;1007;7;1677;33;33;595;70;56;30,000;56;0,130;5;0,01;100;3;450;1,65;20,0;5,0;4,70;7,8;4,09;42,59
435;20.05.2008;10:19:22;00:07:14;135;103;22;22;597;13,30;1007;7;1679;33;33;596;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,66;7,6;4,09;42,59
436;20.05.2008;10:19:23;00:07:15;136;103;22;22;597;13,30;1007;7;1679;33;33;598;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,67;7,7;4,09;42,59
437;20.05.2008;10:19:24;00:07:16;136;103;22;22;598;13,30;1006;4;1679;33;33;599;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,72;7,8;4,09;42,59
438;20.05.2008;10:19:25;00:07:17;136;103;22;22;600;13,30;1003;3;1687;33;33;600;70;56;30,000;56;0,020;5;0,01;100;3;450;1,64;20,0;5,0;4,69;7,7;4,09;42,59
439;20.05.2008;10:19:26;00:07:18;136;104;22;22;600;13,30;1003;3;1672;34;34;601;70;56;30,000;56;0,040;5;0,01;100;3;450;1,65;20,0;5,0;4,72;7,8;4,10;42,60
440;20.05.2008;10:19:27;00:07:19;137;104;22;22;602;13,30;1010;10;1681;33;33;602;70;56;30,000;56;0,040;5;0,01;100;3;450;1,68;20,0;5,0;4,78;8,0;4,10;42,60
441;20.05.2008;10:19:28;00:07:20;137;104;22;22;604;13,30;1003;6;1687;33;33;604;70;56;30,000;56;0,040;5;0,01;100;3;450;1,67;20,0;5,0;4,75;8,0;4,10;42,60
442;20.05.2008;10:19:29;00:07:21;137;104;22;22;606;13,30;1003;2;1679;33;33;605;70;56;30,000;55;0,160;5;0,01;100;3;450;1,64;20,0;5,0;4,72;7,7;4,10;42,60
443;20.05.2008;10:19:30;00:07:22;137;104;22;22;606;13,30;1004;3;1674;33;33;606;70;56;30,000;56;0,160;5;0,01;100;3;450;1,67;20,0;5,0;4,70;7,8;4,10;42,60
444;20.05.2008;10:19:31;00:07:23;137;104;22;22;607;13,30;1005;4;1673;33;33;607;70;56;30,000;56;0,160;5;0,01;100;3;450;1,67;20,0;5,0;4,71;7,9;4,10;42,60
445;20.05.2008;10:19:32;00:07:24;138;105;22;22;609;13,30;1005;5;1676;33;33;608;70;56;30,000;55;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,71;7,8;4,10;42,60
446;20.05.2008;10:19:33;00:07:25;138;105;22;22;609;13,30;1005;5;1677;33;33;610;70;56;30,000;56;0,020;5;0,01;100;3;450;1,67;20,0;5,0;4,69;7,8;4,10;42,60
447;20.05.2008;10:19:34;00:07:26;138;105;22;22;611;13,30;1006;5;1681;33;33;611;70;56;30,000;56;0,020;5;0,01;100;3;450;1,68;20,0;5,0;4,76;8,0;4,10;42,60
448;20.05.2008;10:19:35;00:07:27;139;105;22;22;613;13,30;1006;6;1680;33;33;612;70;56;30,000;56;0,020;5;0,01;100;3;450;1,66;20,0;5,0;4,75;7,9;4,11;42,61
449;20.05.2008;10:19:36;00:07:28;139;105;22;22;613;13,30;1006;6;1680;33;33;613;70;56;30,000;56;0,040;5;0,01;100;3;450;1,68;20,0;5,0;4,75;8,0;4,11;42,61
450;20.05.2008;10:19:37;00:07:29;139;105;22;22;614;13,30;1006;6;1682;33;33;614;70;56;30,000;56;0,040;5;0,01;100;3;450;1,68;20,0;5,0;4,75;8,0;4,11;42,61
451;20.05.2008;10:19:38;00:07:30;139;106;22;22;616;13,30;1006;6;1683;33;33;616;70;56;30,000;56;0,040;5;0,01;100;3;450;1,66;20,0;5,0;4,74;7,9;4,11;42,61
452;20.05.2008;10:19:39;00:07:31;140;106;22;22;616;13,30;1006;6;1683;34;34;617;70;56;30,000;56;0,090;5;0,01;100;3;450;1,67;20,0;5,0;4,73;7,9;4,11;42,61
453;20.05.2008;10:19:40;00:07:32;140;106;22;22;618;13,30;1007;6;1684;33;33;618;70;56;30,000;56;0,090;5;0,01;100;3;450;1,70;20,0;5,0;4,77;8,1;4,11;42,61
454;20.05.2008;10:19:41;00:07:33;140;106;22;22;620;13,30;1007;6;1681;33;33;619;70;56;30,000;56;0,090;5;0,01;100;3;450;1,68;20,0;5,0;4,75;8,0;4,12;42,62
455;20.05.2008;10:19:42;00:07:34;140;106;22;22;621;13,30;1007;7;1683;34;34;621;70;56;30,000;56;0,100;5;0,01;100;3;450;1,68;20,0;5,0;4,72;7,9;4,12;42,62
456;20.05.2008;10:19:43;00:07:35;141;106;22;22;621;13,30;1007;7;1686;33;33;622;70;56;30,000;56;0,100;5;0,01;100;3;450;1,70;20,0;5,0;4,79;8,1;4,12;42,62
457;20.05.2008;10:19:44;00:07:36;141;106;22;22;623;13,30;1007;7;1686;33;33;623;70;56;30,000;56;0,100;5;0,01;100;3;450;1,69;20,0;5,0;4,72;8,0;4,12;42,62
458;20.05.2008;10:19:45;00:07:37;141;107;22;22;625;13,30;1007;7;1686;34;34;624;70;56;30,000;56;0,100;5;0,01;100;3;450;1,67;20,0;5,0;4,72;7,9;4,12;42,62
459;20.05.2008;10:19:46;00:07:38;142;107;22;22;625;13,30;1007;7;1686;33;33;625;70;56;30,000;56;0,070;5;0,01;100;3;450;1,72;20,0;5,0;4,75;8,2;4,12;42,62
460;20.05.2008;10:19:47;00:07:39;142;107;22;22;626;13,30;1007;7;1686;33;33;627;70;56;30,000;56;0,070;5;0,01;100;3;450;1,70;20,0;5,0;4,77;8,1;4,13;42,63
461;20.05.2008;10:19:48;00:07:40;142;107;22;22;628;13,30;1007;7;1686;34;34;628;70;56;30,000;56;0,070;5;0,01;100;3;450;1,69;20,0;5,0;4,74;8,0;4,13;42,63
462;20.05.2008;10:19:49;00:07:41;142;107;22;22;628;13,30;1007;7;1687;34;34;629;70;56;30,000;56;0,110;5;0,01;100;3;450;1,72;20,0;5,0;4,75;8,2;4,13;42,63
463;20.05.2008;10:19:50;00:07:42;142;107;22;22;630;13,30;1007;7;1687;34;34;630;70;56;30,000;56;0,110;5;0,01;100;3;450;1,72;20,0;5,0;4,76;8,2;4,13;42,63
464;20.05.2008;10:19:51;00:07:43;143;108;22;22;631;13,30;1007;7;1685;33;33;631;70;56;30,000;56;0,110;5;0,01;100;3;450;1,69;20,0;5,0;4,72;8,0;4,13;42,63
465;20.05.2008;10:19:52;00:07:44;143;108;22;22;631;13,30;1007;7;1687;34;34;633;70;56;30,000;56;0,070;5;0,01;100;3;450;1,71;20,0;5,0;4,74;8,1;4,13;42,63
466;20.05.2008;10:19:53;00:07:45;143;108;22;22;633;13,30;1007;7;1687;34;34;634;70;56;30,000;56;0,070;5;0,01;100;3;450;1,72;20,0;5,0;4,74;8,2;4,13;42,63
467;20.05.2008;10:19:54;00:07:46;143;108;22;22;635;13,30;1007;7;1687;34;34;635;70;56;30,000;56;0,070;5;0,01;100;3;450;1,70;20,0;5,0;4,78;8,1;4,13;42,63
468;20.05.2008;10:19:55;00:07:47;144;108;22;22;636;13,30;1007;7;1686;34;34;636;70;56;30,000;56;0,070;5;0,01;100;3;450;1,71;20,0;5,0;4,72;8,1;4,13;42,63
469;20.05.2008;10:19:56;00:07:48;144;108;22;22;636;13,30;1007;4;1687;34;34;637;70;56;30,000;56;0,000;5;0,01;100;3;450;1,73;20,0;5,0;4,76;8,2;4,13;42,63
470;20.05.2008;10:19:57;00:07:49;144;109;22;22;639;13,30;1003;3;1683;33;33;639;70;56;30,000;56;0,000;5;0,01;100;3;450;1,72;20,0;5,0;4,79;8,3;4,13;42,63
471;20.05.2008;10:19:58;00:07:50;144;109;22;22;638;13,30;1003;9;1680;34;34;640;70;56;30,000;56;0,000;5;0,01;100;3;450;1,71;20,0;5,0;4,74;8,1;4,14;42,64
472;20.05.2008;10:19:59;00:07:51;145;109;22;22;638;13,30;1010;4;1680;36;36;641;70;56;30,000;55;0,130;5;0,01;100;3;450;1,73;20,0;5,0;4,78;8,3;4,14;42,64
473;20.05.2008;10:20:00;00:07:52;145;109;22;22;641;13,30;1003;3;1682;35;35;642;70;56;30,000;56;0,130;5;0,01;100;3;450;1,81;20,0;5,0;4,84;8,8;4,14;42,64
474;20.05.2008;10:20:01;00:07:53;145;109;22;22;642;13,30;1003;3;1682;35;35;643;70;56;30,000;56;0,130;5;0,01;100;3;450;1,78;20,0;5,0;4,79;8,5;4,14;42,64
475;20.05.2008;10:20:02;00:07:54;146;110;22;22;642;13,30;1005;4;1684;36;36;645;70;56;30,000;56;0,040;5;0,01;100;3;450;1,80;20,0;5,0;4,84;8,7;4,14;42,64
476;20.05.2008;10:20:03;00:07:55;146;110;22;22;645;13,30;1006;6;1683;35;35;646;70;56;30,000;56;0,040;5;0,01;100;3;450;1,82;20,0;5,0;4,86;8,8;4,14;42,64
477;20.05.2008;10:20:04;00:07:56;146;110;22;22;647;13,30;1006;6;1686;34;34;647;70;56;30,000;56;0,040;5;0,01;100;3;450;1,76;20,0;5,0;4,78;8,4;4,14;42,64
478;20.05.2008;10:20:05;00:07:57;146;110;22;22;647;13,30;1006;6;1687;35;35;648;70;56;30,000;56;0,040;5;0,01;100;3;450;1,74;20,0;5,0;4,80;8,3;4,14;42,64
479;20.05.2008;10:20:06;00:07:58;146;110;22;22;648;13,30;1006;6;1687;35;35;649;70;56;30,000;56;0,040;5;0,01;100;3;450;1,77;20,0;5,0;4,84;8,6;4,14;42,64
480;20.05.2008;10:20:07;00:07:59;147;110;22;22;649;13,30;1006;6;1687;36;36;651;70;56;30,000;56;0,040;5;0,01;100;3;450;1,80;20,0;5,0;4,85;8,7;4,15;42,65
481;20.05.2008;10:20:08;00:08:00;147;111;22;22;649;13,30;1007;6;1687;37;37;652;70;56;30,000;56;0,040;5;0,01;100;3;450;1,82;20,0;5,0;4,88;8,9;4,15;42,65
482;20.05.2008;10:20:09;00:08:01;147;111;22;22;651;13,30;1007;7;1687;37;37;653;70;56;30,000;56;0,080;5;0,01;100;3;450;1,86;20,0;5,0;4,89;9,1;4,15;42,65
483;20.05.2008;10:20:10;00:08:02;148;111;22;22;653;13,30;1007;7;1687;36;36;654;70;56;30,000;56;0,080;5;0,01;100;3;450;1,87;20,0;5,0;4,91;9,2;4,15;42,65
484;20.05.2008;10:20:11;00:08:03;148;111;22;22;653;13,30;1007;7;1687;37;37;655;70;56;30,000;57;0,080;5;0,01;100;3;450;1,85;20,0;5,0;4,93;9,1;4,15;42,65
485;20.05.2008;10:20:12;00:08:04;148;111;22;22;656;13,30;1007;7;1687;36;36;657;70;56;30,000;56;0,000;5;0,01;100;3;450;1,84;20,0;5,0;4,87;9,0;4,15;42,65
486;20.05.2008;10:20:13;00:08:05;148;111;22;22;659;13,30;1007;7;1687;35;35;658;70;56;30,000;56;0,000;5;0,01;100;3;450;1,83;20,0;5,0;4,88;9,0;4,15;42,65
487;20.05.2008;10:20:14;00:08:06;149;112;22;22;659;13,30;1007;7;1687;36;36;659;70;56;30,000;56;0,000;5;0,01;100;3;450;1,78;20,0;5,0;4,84;8,6;4,15;42,65
488;20.05.2008;10:20:15;00:08:07;149;112;22;22;659;13,30;1004;3;1687;36;36;660;70;56;30,000;55;0,000;5;0,01;100;3;450;1,82;20,0;5,0;4,84;8,8;4,15;42,65
489;20.05.2008;10:20:16;00:08:08;149;112;22;22;663;13,30;1003;2;1685;34;34;661;70;56;30,000;56;0,090;5;0,01;100;3;450;1,85;20,0;5,0;4,88;9,0;4,15;42,65
490;20.05.2008;10:20:17;00:08:09;150;112;22;22;655;13,30;1003;8;1686;40;40;663;70;56;30,000;56;0,090;5;0,01;100;3;450;1,77;20,0;5,0;4,82;8,5;4,15;42,65
491;20.05.2008;10:20:18;00:08:10;150;112;22;22;655;13,30;1006;4;1687;43;43;664;70;56;30,000;56;0,090;5;0,01;100;3;450;2,11;20,0;5,0;5,16;10,9;4,16;42,66
492;20.05.2008;10:20:19;00:08:11;150;112;22;22;663;13,30;1003;3;1686;38;38;665;70;56;30,000;56;0,090;5;0,01;100;3;450;2,06;20,0;5,0;5,06;10,4;4,16;42,66
493;20.05.2008;10:20:20;00:08:12;151;113;22;22;666;13,30;1005;4;1686;37;37;666;70;56;30,000;56;0,090;5;0,01;100;3;450;1,97;20,0;5,0;5,05;9,9;4,16;42,66
494;20.05.2008;10:20:21;00:08:13;151;113;22;22;666;13,30;1005;5;1685;38;38;667;70;56;30,000;56;0,090;5;0,01;100;3;450;1,92;20,0;5,0;4,97;9,5;4,16;42,66
495;20.05.2008;10:20:22;00:08:14;151;113;22;22;668;13,30;1006;5;1687;37;37;669;70;56;30,000;56;0,010;5;0,01;100;3;450;1,88;20,0;5,0;4,97;9,3;4,16;42,66
496;20.05.2008;10:20:23;00:08:15;151;113;22;22;667;13,30;1006;6;1687;39;39;670;70;56;30,000;55;0,010;5;0,01;100;3;450;1,93;20,0;5,0;4,91;9,5;4,16;42,66
497;20.05.2008;10:20:24;00:08:16;152;114;22;22;666;13,30;1006;6;1687;40;40;671;70;56;30,000;56;0,010;5;0,01;100;3;450;2,02;20,0;5,0;5,05;10,2;4,16;42,66
498;20.05.2008;10:20:25;00:08:17;152;114;22;22;666;13,30;1006;6;1687;43;43;672;70;56;30,000;56;0,010;5;0,01;100;3;450;2,02;20,0;5,0;5,05;10,2;4,16;42,66
