Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
310;05.06.2008;14:27:40;00:05:09;72;60;26;27;400;0,13;5;-999;0;100;30;135;30;41;30,000;41;0,720;5;0,01;100;3;450;1,18;10,0;5,0;4,27;5,0;1,24;36,15
311;05.06.2008;14:27:41;00:05:10;73;61;26;27;400;0,13;5;-999;0;100;30;135;30;41;30,000;41;0,660;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,0;1,25;36,16
312;05.06.2008;14:27:42;00:05:11;73;61;26;27;400;0,13;5;-999;0;100;30;136;30;41;30,000;41;0,660;5;0,01;100;3;450;1,18;10,0;5,0;4,24;5,0;1,25;36,16
313;05.06.2008;14:27:43;00:05:12;73;61;26;27;400;0,13;5;-999;0;100;30;136;30;41;30,000;41;0,660;5;0,01;100;3;450;1,19;10,0;5,0;4,24;5,0;1,26;36,17
314;05.06.2008;14:27:44;00:05:13;74;61;26;27;400;0,13;5;-999;0;100;30;137;30;41;30,000;41;0,530;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,0;1,28;36,19
315;05.06.2008;14:27:45;00:05:14;75;61;26;27;400;0,13;5;-999;0;100;30;137;30;41;30,000;41;0,530;5;0,01;100;3;450;1,18;10,0;5,0;4,25;5,0;1,29;36,20
316;05.06.2008;14:27:46;00:05:15;75;62;26;27;400;0,14;5;-999;0;100;30;138;30;41;30,000;41;0,530;5;0,01;100;3;450;1,19;10,0;5,0;4,23;5,1;1,30;36,21
317;05.06.2008;14:27:47;00:05:16;75;62;26;27;400;0,14;5;-999;0;100;30;138;30;41;30,000;41;0,530;5;0,01;100;3;450;1,18;10,0;5,0;4,22;5,0;1,31;36,22
318;05.06.2008;14:27:48;00:05:17;76;62;26;27;400;0,14;5;-999;0;100;30;139;30;41;30,000;40;0,680;5;0,01;100;3;450;1,18;10,0;5,0;4,23;5,0;1,32;36,23
319;05.06.2008;14:27:49;00:05:18;76;62;26;27;400;0,14;5;-999;0;100;30;139;30;41;30,000;41;0,680;5;0,01;100;3;450;1,19;10,0;5,0;4,24;5,1;1,33;36,24
320;05.06.2008;14:27:50;00:05:19;76;63;26;27;400;0,15;5;-999;0;100;30;140;30;41;30,000;41;0,680;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,1;1,34;36,25
321;05.06.2008;14:27:51;00:05:20;77;63;26;27;400;0,15;5;-999;0;100;30;140;30;41;30,000;41;0,460;5;0,01;100;3;450;1,19;10,0;5,0;4,23;5,0;1,34;36,25
322;05.06.2008;14:27:52;00:05:21;77;63;26;27;401;0,15;5;-999;0;100;30;141;30;41;30,000;40;0,460;5;0,01;100;3;450;1,19;10,0;5,0;4,21;5,0;1,35;36,26
323;05.06.2008;14:27:53;00:05:22;77;63;26;27;402;0,15;5;-999;0;100;30;141;30;41;30,000;41;0,460;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,1;1,36;36,27
324;05.06.2008;14:27:54;00:05:23;78;64;26;27;402;0,15;5;-999;0;100;30;142;30;41;30,000;41;0,480;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,1;1,37;36,28
325;05.06.2008;14:27:55;00:05:24;78;64;26;27;403;0,16;5;-999;0;100;30;142;30;41;30,000;41;0,480;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,1;1,37;36,28
326;05.06.2008;14:27:56;00:05:25;78;64;26;27;404;0,16;5;-999;0;100;30;142;30;41;30,000;41;0,480;5;0,01;100;3;450;1,18;10,0;5,0;4,25;5,0;1,38;36,29
327;05.06.2008;14:27:57;00:05:26;79;64;26;27;406;0,16;5;-999;0;100;30;143;30;41;30,000;41;0,480;5;0,01;100;3;450;1,19;10,0;5,0;4,22;5,0;1,39;36,30
328;05.06.2008;14:27:58;00:05:27;80;64;26;27;406;0,17;5;-999;0;100;30;143;30;41;30,000;41;0,480;5;0,01;100;3;450;1,19;10,0;5,0;4,25;5,1;1,40;36,31
329;05.06.2008;14:27:59;00:05:28;80;65;26;27;407;0,17;5;-999;0;100;30;144;30;41;30,000;41;0,480;5;0,01;100;3;450;1,20;10,0;5,0;4,25;5,1;1,41;36,32
330;05.06.2008;14:28:00;00:05:29;80;65;26;27;408;0,17;5;-999;0;100;30;144;30;41;30,000;41;0,480;5;0,01;100;3;450;1,19;10,0;5,0;4,26;5,1;1,42;36,33
331;05.06.2008;14:28:01;00:05:30;81;65;26;27;408;0,18;5;-999;0;100;30;145;30;41;30,000;41;0,550;5;0,01;100;3;450;1,19;10,0;5,0;4,26;5,1;1,43;36,34
332;05.06.2008;14:28:02;00:05:31;81;65;26;27;409;0,18;5;-999;0;100;30;145;30;41;30,000;41;0,550;5;0,01;100;3;450;1,20;10,0;5,0;4,26;5,1;1,44;36,35
333;05.06.2008;14:28:03;00:05:32;81;66;26;27;410;0,19;5;-999;0;100;30;146;30;41;30,000;41;0,550;5;0,01;100;3;450;1,20;10,0;5,0;4,28;5,1;1,44;36,35
334;05.06.2008;14:28:04;00:05:33;82;66;26;27;410;0,19;5;-999;0;100;30;146;30;41;30,000;41;0,550;5;0,01;100;3;450;1,20;10,0;5,0;4,24;5,1;1,45;36,36
335;05.06.2008;14:28:05;00:05:34;82;66;26;27;412;0,20;5;-999;0;100;30;147;30;41;30,000;41;0,510;5;0,01;100;3;450;1,20;10,0;5,0;4,25;5,1;1,46;36,37
336;05.06.2008;14:28:06;00:05:35;82;66;26;27;413;0,20;5;-999;0;100;30;147;30;41;30,000;41;0,510;5;0,01;100;3;450;1,20;10,0;5,0;4,22;5,1;1,47;36,38
337;05.06.2008;14:28:07;00:05:36;83;67;26;27;413;0,20;5;-999;0;100;30;148;30;41;30,000;41;0,510;5;0,01;100;3;450;1,20;10,0;5,0;4,24;5,1;1,48;36,39
338;05.06.2008;14:28:08;00:05:37;84;67;26;27;414;0,21;5;-999;0;100;30;148;30;41;30,000;41;0,510;5;0,01;100;3;450;1,20;10,0;5,0;4,25;5,1;1,49;36,40
339;05.06.2008;14:28:09;00:05:38;84;67;26;27;415;0,22;5;-999;0;100;30;149;30;41;30,000;41;0,510;5;0,01;100;3;450;1,20;10,0;5,0;4,23;5,1;1,50;36,41
340;05.06.2008;14:28:10;00:05:39;84;67;26;27;416;0,22;5;-999;0;100;30;149;30;41;30,000;41;0,510;5;0,01;100;3;450;1,19;10,0;5,0;4,26;5,1;1,50;36,41
341;05.06.2008;14:28:11;00:05:40;85;67;26;27;416;0,22;5;-999;1;100;30;150;30;41;30,000;41;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,28;5,1;1,51;36,42
342;05.06.2008;14:28:12;00:05:41;85;68;26;27;418;0,23;5;-999;1;100;30;150;30;41;30,000;41;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,27;5,1;1,52;36,43
343;05.06.2008;14:28:13;00:05:42;85;68;26;27;419;0,23;5;-999;1;100;30;151;30;41;30,000;41;0,430;5;0,01;100;3;450;1,21;10,0;5,0;4,28;5,2;1,52;36,43
344;05.06.2008;14:28:14;00:05:43;86;68;26;27;419;0,23;5;-999;1;100;30;151;30;41;30,000;42;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,26;5,1;1,53;36,44
345;05.06.2008;14:28:15;00:05:44;86;68;26;27;420;0,24;5;-999;1;100;30;152;30;41;30,000;42;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,29;5,1;1,54;36,45
346;05.06.2008;14:28:16;00:05:45;86;69;26;27;421;0,25;5;-999;1;100;30;152;30;41;30,000;41;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,26;5,1;1,55;36,46
347;05.06.2008;14:28:17;00:05:46;87;69;26;27;421;0,25;5;-999;1;100;30;152;30;41;30,000;41;0,430;5;0,01;100;3;450;1,20;10,0;5,0;4,25;5,1;1,55;36,46
348;05.06.2008;14:28:18;00:05:47;87;69;26;27;422;0,26;5;-999;1;100;30;153;30;41;30,000;42;0,420;5;0,01;100;3;450;1,20;10,0;5,0;4,26;5,1;1,56;36,47
349;05.06.2008;14:28:19;00:05:48;87;69;26;27;423;0,27;5;-999;1;100;30;153;30;42;30,000;41;0,420;5;0,01;100;3;450;1,20;10,0;5,0;4,22;5,1;1,57;36,48
350;05.06.2008;14:28:20;00:05:49;88;70;26;27;423;0,27;5;-999;1;100;30;154;30;42;30,000;41;0,420;5;0,01;100;3;450;1,21;10,0;5,0;4,26;5,1;1,57;36,48
351;05.06.2008;14:28:21;00:05:50;88;70;26;27;424;0,28;5;-999;1;100;30;154;30;42;30,000;42;0,420;5;0,01;100;3;450;1,20;10,0;5,0;4,24;5,1;1,58;36,49
352;05.06.2008;14:28:22;00:05:51;88;70;26;27;425;0,28;5;-999;1;100;30;155;30;42;30,000;41;0,420;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,1;1,59;36,50
353;05.06.2008;14:28:23;00:05:52;89;70;26;27;425;0,28;5;-999;1;100;30;155;30;42;30,000;42;0,420;5;0,01;100;3;450;1,21;10,0;5,0;4,26;5,2;1,59;36,50
354;05.06.2008;14:28:24;00:05:53;89;70;26;27;426;0,29;5;-999;1;100;30;156;30;42;30,000;41;0,420;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,1;1,60;36,51
355;05.06.2008;14:28:25;00:05:54;89;70;26;27;428;0,29;5;-999;1;100;30;156;30;42;30,000;42;0,350;5;0,01;100;3;450;1,21;10,0;5,0;4,26;5,2;1,60;36,51
356;05.06.2008;14:28:26;00:05:55;90;71;26;27;429;0,29;5;-999;1;100;30;157;30;42;30,000;42;0,350;5;0,01;100;3;450;1,20;10,0;5,0;4,24;5,1;1,61;36,52
357;05.06.2008;14:28:27;00:05:56;90;71;26;27;429;0,30;5;-999;1;100;30;157;30;42;30,000;42;0,350;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,1;1,62;36,53
358;05.06.2008;14:28:28;00:05:57;90;71;26;27;430;0,30;5;-999;1;100;30;158;30;42;30,000;42;0,340;5;0,01;100;3;450;1,22;10,0;5,0;4,26;5,2;1,62;36,53
359;05.06.2008;14:28:29;00:05:58;91;71;26;27;431;0,30;5;-999;1;100;30;158;30;42;30,000;42;0,340;5;0,01;100;3;450;1,22;10,0;5,0;4,25;5,2;1,63;36,54
360;05.06.2008;14:28:30;00:05:59;91;71;26;27;431;0,30;5;-999;1;100;30;159;30;42;30,000;42;0,340;5;0,01;100;3;450;1,21;10,0;5,0;4,23;5,1;1,63;36,54
361;05.06.2008;14:28:31;00:06:00;91;71;26;27;432;0,31;5;-999;1;100;30;159;30;42;30,000;42;0,310;5;0,01;100;3;450;1,21;10,0;5,0;4,26;5,2;1,64;36,55
362;05.06.2008;14:28:32;00:06:01;91;72;26;27;433;0,31;5;-999;1;100;30;160;30;42;30,000;42;0,310;5;0,01;100;3;450;1,21;10,0;5,0;4,27;5,2;1,64;36,55
363;05.06.2008;14:28:33;00:06:02;92;72;26;27;433;0,31;5;-999;1;100;30;160;30;42;30,000;42;0,310;5;0,01;100;3;450;1,20;10,0;5,0;4,25;5,1;1,65;36,56
364;05.06.2008;14:28:34;00:06:03;92;72;26;27;434;0,31;5;-999;1;100;30;161;30;42;30,000;42;0,310;5;0,01;100;3;450;1,21;10,0;5,0;4,24;5,1;1,65;36,56
365;05.06.2008;14:28:35;00:06:04;92;72;26;27;435;0,31;5;-999;1;100;30;161;30;42;30,000;42;0,330;5;0,01;100;3;450;1,21;10,0;5,0;4,22;5,1;1,66;36,57
366;05.06.2008;14:28:36;00:06:05;93;72;26;27;435;0,31;5;-999;1;100;30;162;30;42;30,000;42;0,330;5;0,01;100;3;450;1,21;10,0;5,0;4,27;5,2;1,66;36,57
367;05.06.2008;14:28:37;00:06:06;93;72;26;27;436;0,32;5;-999;1;100;30;162;30;42;30,000;42;0,330;5;0,01;100;3;450;1,22;10,0;5,0;4,24;5,2;1,67;36,58
368;05.06.2008;14:28:38;00:06:07;93;72;26;27;437;0,32;5;-999;1;100;30;163;30;42;30,000;42;0,320;5;0,01;100;3;450;1,22;10,0;5,0;4,27;5,2;1,68;36,59
369;05.06.2008;14:28:39;00:06:08;93;73;26;27;438;0,32;5;-999;1;100;30;163;30;42;30,000;42;0,320;5;0,01;100;3;450;1,21;10,0;5,0;4,26;5,2;1,68;36,59
370;05.06.2008;14:28:40;00:06:09;94;73;26;27;438;0,32;5;-999;1;100;30;164;30;42;30,000;42;0,320;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,1;1,69;36,60
371;05.06.2008;14:28:41;00:06:10;94;73;26;27;439;0,32;5;-999;1;100;30;164;30;42;30,000;42;0,330;5;0,01;100;3;450;1,22;10,0;5,0;4,27;5,2;1,69;36,60
372;05.06.2008;14:28:42;00:06:11;94;73;26;27;440;0,32;5;-999;1;100;30;164;30;42;30,000;42;0,330;5;0,01;100;3;450;1,21;10,0;5,0;4,24;5,1;1,70;36,61
373;05.06.2008;14:28:43;00:06:12;95;73;26;27;440;0,32;5;-999;1;100;30;165;30;42;30,000;42;0,330;5;0,01;100;3;450;1,22;10,0;5,0;4,25;5,2;1,70;36,61
374;05.06.2008;14:28:44;00:06:13;95;73;26;27;441;0,32;5;-999;1;100;30;165;30;42;30,000;42;0,330;5;0,01;100;3;450;1,22;10,0;5,0;4,25;5,2;1,71;36,62
375;05.06.2008;14:28:45;00:06:14;95;73;26;27;442;0,32;5;-999;1;100;30;166;30;42;30,000;42;0,350;5;0,01;100;3;450;1,22;10,0;5,0;4,27;5,2;1,71;36,62
376;05.06.2008;14:28:46;00:06:15;95;74;26;27;442;0,32;5;-999;1;100;30;166;30;42;30,000;42;0,350;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,2;1,72;36,63
377;05.06.2008;14:28:47;00:06:16;96;74;26;27;443;0,32;5;-999;1;100;30;167;30;42;30,000;42;0,350;5;0,01;100;3;450;1,21;10,0;5,0;4,25;5,2;1,73;36,64
378;05.06.2008;14:28:48;00:06:17;96;74;26;27;444;0,32;5;-999;1;100;30;167;30;42;30,000;42;0,370;5;0,01;100;3;450;1,22;10,0;5,0;4,24;5,2;1,73;36,64
379;05.06.2008;14:28:49;00:06:18;96;74;26;27;445;0,32;5;-999;1;100;30;168;30;42;30,000;43;0,370;5;0,01;100;3;450;1,21;10,0;5,0;4,23;5,1;1,74;36,65
380;05.06.2008;14:28:50;00:06:19;96;74;26;27;445;0,32;5;-999;1;100;30;168;30;42;30,000;42;0,370;5;0,01;100;3;450;1,22;10,0;5,0;4,27;5,2;1,75;36,66
381;05.06.2008;14:28:51;00:06:20;96;74;26;27;446;0,32;5;-999;1;100;30;169;30;42;30,000;42;0,390;5;0,01;100;3;450;1,22;10,0;5,0;4,24;5,2;1,75;36,66
382;05.06.2008;14:28:52;00:06:21;96;74;26;27;447;0,32;5;-999;1;100;30;169;30;42;30,000;42;0,390;5;0,01;100;3;450;1,22;10,0;5,0;4,24;5,2;1,76;36,67
383;05.06.2008;14:28:53;00:06:22;97;74;26;27;447;0,32;5;-999;1;100;30;170;30;42;30,000;42;0,390;5;0,01;100;3;450;1,22;10,0;5,0;4,26;5,2;1,76;36,67
384;05.06.2008;14:28:54;00:06:23;97;74;26;27;448;0,31;5;-999;1;100;30;170;30;42;30,000;43;0,390;5;0,01;100;3;450;1,22;10,0;5,0;4,23;5,2;1,76;36,67
385;05.06.2008;14:28:55;00:06:24;97;75;26;27;448;0,31;5;-999;1;100;30;171;30;42;30,000;43;0,130;5;0,01;100;3;450;1,22;10,0;5,0;4,26;5,2;1,76;36,67
386;05.06.2008;14:28:56;00:06:25;97;75;26;27;449;0,31;5;-999;1;100;30;171;30;42;30,000;42;0,130;5;0,01;100;3;450;1,23;10,0;5,0;4,23;5,2;1,77;36,68
387;05.06.2008;14:28:57;00:06:26;98;75;26;27;450;0,31;5;-999;1;13;0;450;70;56;30,000;42;0,130;5;0,01;100;3;450;1,22;10,0;5,0;4,23;5,2;1,77;36,68
388;05.06.2008;14:28:58;00:06:27;98;75;26;27;450;0,31;5;-999;1;1;1;451;70;56;30,000;58;8,770;5;0,01;100;3;450;0,12;10,0;5,0;0,15;0,0;2,37;37,28
389;05.06.2008;14:28:59;00:06:28;98;75;26;27;449;0,30;5;-999;1;3;3;452;70;56;30,000;57;8,770;5;0,01;100;3;450;0,03;10,0;5,0;0,01;0,0;2,45;37,36
390;05.06.2008;14:29:00;00:06:29;98;75;26;27;445;0,30;5;-999;1;7;7;453;70;56;30,000;57;8,770;5;0,01;100;3;450;0,03;10,0;5,0;0,00;0,0;2,49;37,40
391;05.06.2008;14:29:01;00:06:30;99;76;27;27;439;0,30;5;-999;1;10;10;453;70;56;30,000;57;4,200;5;0,01;100;3;450;0,29;10,0;5,0;2,54;0,7;2,52;37,43
392;05.06.2008;14:29:02;00:06:31;99;76;27;27;439;0,29;5;-999;1;14;14;454;70;56;30,000;57;4,200;5;0,01;100;3;450;0,37;10,0;5,0;2,79;1,0;2,54;37,45
393;05.06.2008;14:29:03;00:06:32;99;76;27;27;435;0,28;5;-999;1;19;19;455;70;56;30,000;56;4,200;5;0,01;100;3;450;0,58;10,0;5,0;3,18;1,8;2,55;37,46
394;05.06.2008;14:29:04;00:06:33;99;76;26;27;432;0,28;5;-999;1;24;24;456;70;56;30,000;57;4,200;5;0,01;100;3;450;0,77;10,0;5,0;3,59;2,8;2,56;37,47
395;05.06.2008;14:29:05;00:06:34;99;76;26;27;432;0,28;5;-999;1;27;27;456;70;56;30,000;56;0,800;5;0,01;100;3;450;0,90;10,0;5,0;3,80;3,4;2,57;37,48
396;05.06.2008;14:29:06;00:06:35;99;76;26;27;430;0,27;5;-999;1;31;31;457;70;56;30,000;56;0,800;5;0,01;100;3;450;1,09;10,0;5,0;4,06;4,4;2,57;37,48
397;05.06.2008;14:29:07;00:06:36;99;76;26;27;432;0,26;5;-999;1;33;33;458;70;56;30,000;56;0,800;5;0,01;100;3;450;1,24;10,0;5,0;4,28;5,3;2,58;37,49
398;05.06.2008;14:29:08;00:06:37;99;76;26;27;432;0,26;5;-999;1;36;36;459;70;56;30,000;57;0,370;5;0,01;100;3;450;1,32;10,0;5,0;4,37;5,8;2,58;37,49
399;05.06.2008;14:29:09;00:06:38;100;76;26;27;434;0,26;5;-999;1;36;36;460;70;56;30,000;57;0,370;5;0,01;100;3;450;1,41;10,0;5,0;4,50;6,4;2,59;37,50
400;05.06.2008;14:29:10;00:06:39;100;76;26;27;439;0,25;5;-999;1;36;36;460;70;56;30,000;57;0,370;5;0,01;100;3;450;1,44;10,0;5,0;4,52;6,5;2,59;37,50
401;05.06.2008;14:29:11;00:06:40;100;76;26;27;443;0,25;5;-999;1;38;38;461;70;56;30,000;57;0,230;5;0,01;100;3;450;1,45;10,0;5,0;4,55;6,6;2,59;37,50
402;05.06.2008;14:29:12;00:06:41;100;76;26;27;443;0,25;5;-999;1;36;36;462;70;56;30,000;57;0,230;5;0,01;100;3;450;1,51;10,0;5,0;4,60;6,9;2,60;37,51
403;05.06.2008;14:29:13;00:06:42;100;76;26;27;448;0,24;5;-999;1;35;35;463;70;56;30,000;57;0,230;5;0,01;100;3;450;1,47;10,0;5,0;4,56;6,7;2,60;37,51
404;05.06.2008;14:29:14;00:06:43;100;77;26;27;452;0,24;5;-999;1;35;35;463;70;56;30,000;56;0,230;5;0,01;100;3;450;1,41;10,0;5,0;4,47;6,3;2,60;37,51
405;05.06.2008;14:29:15;00:06:44;100;77;26;27;452;0,24;5;-999;1;35;35;464;70;56;30,000;57;0,090;5;0,01;100;3;450;1,45;10,0;5,0;4,49;6,5;2,60;37,51
406;05.06.2008;14:29:16;00:06:45;100;77;26;27;455;0,24;5;-999;1;34;34;465;70;56;30,000;57;0,090;5;0,01;100;3;450;1,42;10,0;5,0;4,52;6,4;2,61;37,52
407;05.06.2008;14:29:17;00:06:46;100;77;26;27;458;0,23;5;-999;1;33;33;466;70;56;30,000;56;0,090;5;0,01;100;3;450;1,38;10,0;5,0;4,44;6,2;2,61;37,52
408;05.06.2008;14:29:18;00:06:47;100;77;26;27;458;0,23;5;-999;1;34;34;467;70;56;30,000;56;0,330;5;0,01;100;3;450;1,37;10,0;5,0;4,44;6,1;2,62;37,53
409;05.06.2008;14:29:19;00:06:48;100;77;26;27;460;0,23;5;-999;1;33;33;467;70;56;30,000;57;0,330;5;0,01;100;3;450;1,39;10,0;5,0;4,47;6,2;2,62;37,53
410;05.06.2008;14:29:20;00:06:49;100;77;26;27;462;0,23;5;-999;1;33;33;468;70;56;30,000;56;0,330;5;0,01;100;3;450;1,36;10,0;5,0;4,45;6,1;2,62;37,53
411;05.06.2008;14:29:21;00:06:50;100;77;26;27;462;0,23;5;-999;1;34;34;469;70;56;30,000;57;0,150;5;0,01;100;3;450;1,37;10,0;5,0;4,41;6,0;2,63;37,54
412;05.06.2008;14:29:22;00:06:51;101;77;26;27;464;0,22;5;-999;1;34;34;470;70;56;30,000;57;0,150;5;0,01;100;3;450;1,39;10,0;5,0;4,43;6,2;2,63;37,54
413;05.06.2008;14:29:23;00:06:52;101;77;26;27;466;0,22;5;-999;1;33;33;470;70;56;30,000;57;0,150;5;0,01;100;3;450;1,38;10,0;5,0;4,43;6,1;2,64;37,55
414;05.06.2008;14:29:24;00:06:53;101;77;26;27;468;0,22;5;-999;1;33;33;471;70;56;30,000;56;0,150;5;0,01;100;3;450;1,38;10,0;5,0;4,39;6,1;2,64;37,55
415;05.06.2008;14:29:25;00:06:54;101;77;26;27;468;0,22;5;-999;1;34;34;472;70;56;30,000;56;0,310;5;0,01;100;3;450;1,38;10,0;5,0;4,40;6,1;2,65;37,56
416;05.06.2008;14:29:26;00:06:55;101;77;26;27;470;0,22;5;-999;1;33;33;473;70;56;30,000;56;0,310;5;0,01;100;3;450;1,38;10,0;5,0;4,42;6,1;2,65;37,56
417;05.06.2008;14:29:27;00:06:56;101;77;26;27;471;0,22;5;-999;1;33;33;474;70;56;30,000;57;0,310;5;0,01;100;3;450;1,37;10,0;5,0;4,40;6,0;2,65;37,56
418;05.06.2008;14:29:28;00:06:57;101;78;26;27;471;0,22;5;-999;1;34;34;474;70;56;30,000;56;0,140;5;0,01;100;3;450;1,37;10,0;5,0;4,40;6,0;2,65;37,56
419;05.06.2008;14:29:29;00:06:58;101;78;26;27;473;0,22;5;-999;1;33;33;475;70;56;30,000;56;0,140;5;0,01;100;3;450;1,38;10,0;5,0;4,42;6,1;2,66;37,57
420;05.06.2008;14:29:30;00:06:59;101;78;26;27;475;0,22;5;-999;1;33;33;476;70;56;30,000;57;0,140;5;0,01;100;3;450;1,36;10,0;5,0;4,38;6,0;2,67;37,58
421;05.06.2008;14:29:31;00:07:00;102;78;26;27;475;0,22;5;-999;1;33;33;477;70;56;30,000;56;0,140;5;0,01;100;3;450;1,34;10,0;5,0;4,38;5,9;2,67;37,58
422;05.06.2008;14:29:32;00:07:01;102;78;26;27;476;0,21;5;-999;0;33;33;477;70;56;30,000;57;0,330;5;0,01;100;3;450;1,34;10,0;5,0;4,37;5,9;2,67;37,58
423;05.06.2008;14:29:33;00:07:02;102;78;26;27;478;0,21;5;-999;0;32;32;478;70;56;30,000;57;0,330;5;0,01;100;3;450;1,35;10,0;5,0;4,41;6,0;2,67;37,58
424;05.06.2008;14:29:34;00:07:03;102;78;26;27;479;0,21;5;-999;0;33;33;479;70;56;30,000;56;0,330;5;0,01;100;3;450;1,35;10,0;5,0;4,41;5,9;2,68;37,59
425;05.06.2008;14:29:35;00:07:04;102;78;26;27;479;0,21;5;-999;0;33;33;480;70;56;30,000;56;0,130;5;0,01;100;3;450;1,34;10,0;5,0;4,37;5,8;2,68;37,59
426;05.06.2008;14:29:36;00:07:05;102;78;26;27;480;0,21;5;-999;0;32;32;481;70;56;30,000;56;0,130;5;0,01;100;3;450;1,35;10,0;5,0;4,32;5,8;2,69;37,60
427;05.06.2008;14:29:37;00:07:06;103;78;26;27;482;0,21;5;-999;0;32;32;481;70;56;30,000;56;0,130;5;0,01;100;3;450;1,35;10,0;5,0;4,32;5,8;2,69;37,60
428;05.06.2008;14:29:38;00:07:07;103;79;26;27;482;0,21;5;-999;0;32;32;482;70;56;30,000;56;0,240;5;0,01;100;3;450;1,33;10,0;5,0;4,36;5,8;2,69;37,60
429;05.06.2008;14:29:39;00:07:08;103;79;26;27;483;0,21;5;-999;0;32;32;483;70;56;30,000;56;0,240;5;0,01;100;3;450;1,33;10,0;5,0;4,36;5,8;2,69;37,60
430;05.06.2008;14:29:40;00:07:09;103;79;26;27;484;0,21;5;-999;0;32;32;484;70;56;30,000;57;0,240;5;0,01;100;3;450;1,32;10,0;5,0;4,35;5,8;2,70;37,61
431;05.06.2008;14:29:41;00:07:10;103;79;26;27;484;0,21;5;-999;0;32;32;484;70;56;30,000;56;0,240;5;0,01;100;3;450;1,34;10,0;5,0;4,32;5,8;2,70;37,61
432;05.06.2008;14:29:42;00:07:11;103;79;26;27;485;0,21;5;-999;0;32;32;485;70;56;30,000;57;0,160;5;0,01;100;3;450;1,34;10,0;5,0;4,36;5,8;2,71;37,62
433;05.06.2008;14:29:43;00:07:12;104;79;26;27;486;0,21;5;-999;0;32;32;486;70;56;30,000;57;0,160;5;0,01;100;3;450;1,33;10,0;5,0;4,35;5,8;2,71;37,62
434;05.06.2008;14:29:44;00:07:13;104;79;26;27;486;0,21;5;-999;0;32;32;487;70;56;30,000;57;0,160;5;0,01;100;3;450;1,32;10,0;5,0;4,33;5,7;2,72;37,63
435;05.06.2008;14:29:45;00:07:14;104;79;26;27;488;0,20;5;-999;0;32;32;488;70;56;30,000;56;0,270;5;0,01;100;3;450;1,32;10,0;5,0;4,32;5,7;2,72;37,63
436;05.06.2008;14:29:46;00:07:15;104;80;26;27;489;0,20;5;-999;0;31;31;488;70;56;30,000;56;0,270;5;0,01;100;3;450;1,33;10,0;5,0;4,32;5,7;2,72;37,63
437;05.06.2008;14:29:47;00:07:16;104;80;26;27;490;0,20;5;-999;0;32;32;489;70;56;30,000;56;0,270;5;0,01;100;3;450;1,30;10,0;5,0;4,32;5,6;2,72;37,63
438;05.06.2008;14:29:48;00:07:17;105;80;26;27;490;0,20;5;-999;0;32;32;490;70;56;30,000;56;0,070;5;0,01;100;3;450;1,31;10,0;5,0;4,29;5,6;2,72;37,63
439;05.06.2008;14:29:49;00:07:18;105;80;26;27;491;0,20;5;-999;0;32;32;491;70;56;30,000;56;0,070;5;0,01;100;3;450;1,32;10,0;5,0;4,34;5,7;2,73;37,64
440;05.06.2008;14:29:50;00:07:19;105;80;26;27;492;0,20;5;-999;0;32;32;491;70;56;30,000;57;0,070;5;0,01;100;3;450;1,31;10,0;5,0;4,32;5,7;2,73;37,64
441;05.06.2008;14:29:51;00:07:20;105;80;26;27;492;0,20;5;-999;0;32;32;492;70;56;30,000;56;0,070;5;0,01;100;3;450;1,32;10,0;5,0;4,33;5,7;2,73;37,64
442;05.06.2008;14:29:52;00:07:21;105;80;26;27;493;0,20;5;-999;0;32;32;493;70;56;30,000;56;0,180;5;0,01;100;3;450;1,34;10,0;5,0;4,34;5,8;2,73;37,64
443;05.06.2008;14:29:53;00:07:22;105;80;26;27;494;0,20;5;-999;0;32;32;494;70;56;30,000;57;0,180;5;0,01;100;3;450;1,33;10,0;5,0;4,37;5,8;2,74;37,65
