Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
;;;;C;C;C;C;C;mbar;mbar;mbar;mbar;%;%;C;%;kN;mm/min;kN;mm/min;hPa;hPa;hPa;kN;C;kA;ms;ms;V;kW;mm;mm
373;16.05.2008;14:12:42;00:06:12;113;87;23;24;486;13,30;997;5;1687;29;29;485;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,54;6,7;4,02;41,44
374;16.05.2008;14:12:43;00:06:13;114;87;23;24;487;13,30;997;6;1687;30;30;486;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,54;6,7;4,02;41,44
375;16.05.2008;14:12:44;00:06:14;114;87;23;24;487;13,30;997;6;1687;29;29;487;70;56;30,000;56;0,000;5;0,01;100;3;450;1,46;20,0;5,0;4,51;6,6;4,02;41,44
376;16.05.2008;14:12:45;00:06:15;114;87;23;24;488;13,30;997;6;1687;29;29;488;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,56;6,7;4,02;41,44
377;16.05.2008;14:12:46;00:06:16;115;88;23;24;490;13,30;997;6;1687;29;29;489;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,56;6,7;4,02;41,44
378;16.05.2008;14:12:47;00:06:17;115;88;23;24;490;13,30;997;6;1687;29;29;489;70;56;30,000;56;0,000;5;0,01;100;3;450;1,46;20,0;5,0;4,52;6,6;4,02;41,44
379;16.05.2008;14:12:48;00:06:18;115;88;23;24;491;13,30;998;6;1687;29;29;490;70;56;30,000;55;0,000;5;0,01;100;3;450;1,46;20,0;5,0;4,52;6,6;4,02;41,44
380;16.05.2008;14:12:49;00:06:19;116;88;23;24;492;13,30;998;6;1687;29;29;491;70;56;30,000;56;0,000;5;0,01;100;3;450;1,46;20,0;5,0;4,51;6,6;4,02;41,44
381;16.05.2008;14:12:50;00:06:20;116;89;23;24;492;13,30;998;6;1687;30;30;492;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,54;6,7;4,02;41,44
382;16.05.2008;14:12:51;00:06:21;116;89;23;24;493;13,30;998;6;1687;30;30;493;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,51;6,6;4,02;41,44
383;16.05.2008;14:12:52;00:06:22;117;89;23;24;494;13,30;998;6;1687;29;29;494;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,55;6,7;4,02;41,44
384;16.05.2008;14:12:53;00:06:23;117;89;23;24;494;13,30;998;6;1687;30;30;494;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,50;6,6;4,02;41,44
385;16.05.2008;14:12:54;00:06:24;117;89;23;24;495;13,30;998;6;1687;30;30;495;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,55;6,7;4,02;41,44
386;16.05.2008;14:12:55;00:06:25;117;89;23;24;496;13,30;998;6;1687;29;29;496;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,54;6,7;4,02;41,44
387;16.05.2008;14:12:56;00:06:26;118;90;23;24;497;13,30;998;6;1687;30;30;497;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,51;6,6;4,02;41,44
388;16.05.2008;14:12:57;00:06:27;118;90;23;24;497;13,30;998;6;1687;30;30;498;70;56;30,000;55;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,55;6,8;4,02;41,44
389;16.05.2008;14:12:58;00:06:28;118;90;23;24;499;13,30;998;6;1687;29;29;499;70;56;30,000;56;0,020;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,7;4,02;41,44
390;16.05.2008;14:12:59;00:06:29;119;90;23;24;500;13,30;998;7;1687;29;29;499;70;56;30,000;56;0,020;5;0,01;100;3;450;1,48;20,0;5,0;4,55;6,7;4,02;41,44
391;16.05.2008;14:13:00;00:06:30;119;91;23;24;500;13,30;998;7;1687;30;30;500;70;56;30,000;56;0,020;5;0,01;100;3;450;1,47;20,0;5,0;4,50;6,6;4,02;41,44
392;16.05.2008;14:13:01;00:06:31;119;91;23;24;501;13,30;998;7;1687;29;29;501;70;56;30,000;56;0,020;5;0,01;100;3;450;1,49;20,0;5,0;4,55;6,8;4,02;41,44
393;16.05.2008;14:13:02;00:06:32;119;91;23;24;502;13,30;999;7;1687;29;29;502;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,53;6,7;4,02;41,44
394;16.05.2008;14:13:03;00:06:33;120;91;23;24;502;13,30;999;7;1687;30;30;503;70;56;30,000;56;0,000;5;0,01;100;3;450;1,47;20,0;5,0;4,53;6,6;4,02;41,44
395;16.05.2008;14:13:04;00:06:34;120;91;23;24;504;13,30;999;7;1687;29;29;504;70;56;30,000;55;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,7;4,02;41,44
396;16.05.2008;14:13:05;00:06:35;120;91;23;24;505;13,30;999;7;1687;29;29;504;70;56;30,000;56;0,010;5;0,01;100;3;450;1,47;20,0;5,0;4,53;6,7;4,02;41,44
397;16.05.2008;14:13:06;00:06:36;121;92;23;24;505;13,30;999;7;1687;30;30;505;70;56;30,000;56;0,010;5;0,01;100;3;450;1,48;20,0;5,0;4,52;6,7;4,02;41,44
398;16.05.2008;14:13:07;00:06:37;121;92;23;24;506;13,30;995;3;1687;29;29;506;70;56;30,000;56;0,010;5;0,01;100;3;450;1,49;20,0;5,0;4,52;6,7;4,02;41,44
399;16.05.2008;14:13:08;00:06:38;121;92;23;24;507;13,30;998;2;1687;29;29;507;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,7;4,02;41,44
400;16.05.2008;14:13:09;00:06:39;121;92;23;24;507;13,30;998;9;1687;30;30;508;70;56;30,000;56;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,54;6,7;4,02;41,44
401;16.05.2008;14:13:10;00:06:40;122;92;23;24;508;13,30;997;4;1687;30;30;509;70;56;30,000;55;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,54;6,7;4,02;41,44
402;16.05.2008;14:13:11;00:06:41;122;92;23;24;510;13,30;995;3;1687;29;29;509;70;56;30,000;56;0,000;5;0,01;100;3;450;1,51;20,0;5,0;4,53;6,8;4,02;41,44
403;16.05.2008;14:13:12;00:06:42;122;92;23;24;511;13,30;995;5;1687;30;30;510;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,8;4,02;41,44
404;16.05.2008;14:13:13;00:06:43;122;92;23;24;511;13,30;997;5;1687;30;30;511;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,52;6,8;4,02;41,44
405;16.05.2008;14:13:14;00:06:44;122;93;23;24;512;13,30;997;6;1687;30;30;512;70;56;30,000;55;0,000;5;0,01;100;3;450;1,48;20,0;5,0;4,52;6,7;4,02;41,44
406;16.05.2008;14:13:15;00:06:45;123;93;23;24;513;13,30;997;6;1687;30;30;513;70;56;30,000;56;0,010;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,7;4,02;41,44
407;16.05.2008;14:13:16;00:06:46;123;93;23;24;513;13,30;998;6;1687;30;30;514;70;56;30,000;56;0,010;5;0,01;100;3;450;1,51;20,0;5,0;4,58;6,9;4,02;41,44
408;16.05.2008;14:13:17;00:06:47;123;93;23;24;514;13,30;998;6;1687;30;30;514;70;56;30,000;56;0,010;5;0,01;100;3;450;1,50;20,0;5,0;4,55;6,8;4,02;41,44
409;16.05.2008;14:13:18;00:06:48;123;93;23;24;516;13,30;998;6;1687;30;30;515;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,55;6,8;4,02;41,44
410;16.05.2008;14:13:19;00:06:49;124;93;23;24;516;13,30;998;6;1687;30;30;516;70;56;30,000;56;0,000;5;0,01;100;3;450;1,51;20,0;5,0;4,59;6,9;4,02;41,44
411;16.05.2008;14:13:20;00:06:50;124;93;23;24;517;13,30;998;6;1687;30;30;517;70;56;30,000;56;0,000;5;0,01;100;3;450;1,51;20,0;5,0;4,52;6,8;4,02;41,44
412;16.05.2008;14:13:21;00:06:51;124;94;23;24;518;13,30;998;6;1687;29;29;518;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,55;6,8;4,02;41,44
413;16.05.2008;14:13:22;00:06:52;124;94;23;24;518;13,30;998;7;1687;30;30;519;70;56;30,000;55;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,55;6,8;4,02;41,44
414;16.05.2008;14:13:23;00:06:53;125;94;23;24;519;13,30;998;7;1687;30;30;519;70;56;30,000;56;0,000;5;0,01;100;3;450;1,51;20,0;5,0;4,56;6,9;4,02;41,44
415;16.05.2008;14:13:24;00:06:54;125;94;23;24;520;13,30;998;7;1687;30;30;520;70;56;30,000;56;0,000;5;0,01;100;3;450;1,49;20,0;5,0;4,53;6,8;4,02;41,44
416;16.05.2008;14:13:25;00:06:55;125;94;23;24;521;13,30;998;7;1687;30;30;521;70;56;30,000;56;0,040;5;0,01;100;3;450;1,49;20,0;5,0;4,54;6,8;4,02;41,44
417;16.05.2008;14:13:26;00:06:56;125;94;23;24;521;13,30;998;7;1687;30;30;522;70;56;30,000;56;0,040;5;0,01;100;3;450;1,51;20,0;5,0;4,56;6,9;4,02;41,44
418;16.05.2008;14:13:27;00:06:57;125;94;23;24;523;13,30;999;7;1687;30;30;523;70;56;30,000;56;0,040;5;0,01;100;3;450;1,51;20,0;5,0;4,57;6,9;4,02;41,44
419;16.05.2008;14:13:28;00:06:58;126;95;23;24;524;13,30;999;7;1687;30;30;524;70;56;30,000;56;0,040;5;0,01;100;3;450;1,50;20,0;5,0;4,53;6,8;4,02;41,44
420;16.05.2008;14:13:29;00:06:59;126;95;23;24;524;13,30;999;7;1687;30;30;524;70;56;30,000;56;0,040;5;0,01;100;3;450;1,51;20,0;5,0;4,52;6,8;4,02;41,44
421;16.05.2008;14:13:30;00:07:00;126;95;23;24;525;13,30;999;7;1687;30;30;525;70;56;30,000;56;0,040;5;0,01;100;3;450;1,51;20,0;5,0;4,55;6,9;4,02;41,44
422;16.05.2008;14:13:31;00:07:01;126;95;23;24;526;13,30;999;7;1687;30;30;526;70;56;30,000;56;0,040;5;0,01;100;3;450;1,50;20,0;5,0;4,55;6,8;4,02;41,44
423;16.05.2008;14:13:32;00:07:02;126;95;23;24;526;13,30;999;7;1687;30;30;527;70;56;30,000;56;0,000;5;0,01;100;3;450;1,50;20,0;5,0;4,54;6,8;4,02;41,44
424;16.05.2008;14:13:33;00:07:03;127;95;23;24;527;13,30;999;7;1687;30;30;528;70;56;30,000;56;0,000;5;0,01;100;3;450;1,52;20,0;5,0;4,53;6,9;4,02;41,44
425;16.05.2008;14:13:34;00:07:04;127;95;23;24;528;13,30;999;7;1687;30;30;529;70;56;30,000;56;0,000;5;0,01;100;3;450;1,52;20,0;5,0;4,57;6,9;4,02;41,44
426;16.05.2008;14:13:35;00:07:05;127;95;23;24;530;13,30;999;7;1687;31;31;529;70;56;30,000;55;0,010;5;0,01;100;3;450;1,51;20,0;5,0;4,58;6,9;4,02;41,44
427;16.05.2008;14:13:36;00:07:06;127;95;23;24;530;13,30;995;4;1687;30;30;530;70;56;30,000;56;0,010;5;0,01;100;3;450;1,53;20,0;5,0;4,55;7,0;4,02;41,44
428;16.05.2008;14:13:37;00:07:07;127;96;23;24;531;13,30;1000;3;1687;30;30;531;70;56;30,000;56;0,010;5;0,01;100;3;450;1,54;20,0;5,0;4,56;7,0;4,02;41,44
429;16.05.2008;14:13:38;00:07:08;128;96;23;24;532;13,30;1000;10;1687;30;30;532;70;56;30,000;56;0,010;5;0,01;100;3;450;1,53;20,0;5,0;4,54;6,9;4,03;41,45
430;16.05.2008;14:13:39;00:07:09;128;96;23;24;532;13,30;998;5;1687;31;31;533;70;56;30,000;56;0,030;5;0,01;100;3;450;1,52;20,0;5,0;4,56;6,9;4,03;41,45
431;16.05.2008;14:13:40;00:07:10;128;96;23;24;534;13,30;994;2;1687;30;30;534;70;56;30,000;56;0,030;5;0,01;100;3;450;1,54;20,0;5,0;4,57;7,0;4,03;41,45
432;16.05.2008;14:13:41;00:07:11;128;96;23;24;535;13,30;994;4;1687;30;30;534;70;56;30,000;56;0,030;5;0,01;100;3;450;1,52;20,0;5,0;4,60;7,0;4,03;41,45
433;16.05.2008;14:13:42;00:07:12;129;96;23;24;535;13,30;996;4;1687;30;30;535;70;56;30,000;56;0,070;5;0,01;100;3;450;1,54;20,0;5,0;4,56;7,0;4,03;41,45
434;16.05.2008;14:13:43;00:07:13;129;96;23;24;536;13,30;997;5;1687;30;30;536;70;56;30,000;55;0,070;5;0,01;100;3;450;1,56;20,0;5,0;4,57;7,1;4,03;41,45
435;16.05.2008;14:13:44;00:07:14;129;97;23;24;537;13,30;997;6;1687;30;30;537;70;56;30,000;56;0,070;5;0,01;100;3;450;1,55;20,0;5,0;4,58;7,1;4,03;41,45
436;16.05.2008;14:13:45;00:07:15;129;97;23;24;537;13,30;997;6;1687;30;30;538;70;56;30,000;56;0,060;5;0,01;100;3;450;1,53;20,0;5,0;4,55;6,9;4,03;41,45
437;16.05.2008;14:13:46;00:07:16;129;97;23;24;538;13,30;998;6;1687;30;30;539;70;56;30,000;56;0,060;5;0,01;100;3;450;1,54;20,0;5,0;4,58;7,1;4,03;41,45
438;16.05.2008;14:13:47;00:07:17;130;97;23;24;540;13,30;998;6;1687;30;30;539;70;56;30,000;56;0,060;5;0,01;100;3;450;1,54;20,0;5,0;4,56;7,0;4,03;41,45
439;16.05.2008;14:13:48;00:07:18;130;97;23;24;540;13,30;998;6;1687;31;31;540;70;56;30,000;56;0,060;5;0,01;100;3;450;1,53;20,0;5,0;4,54;7,0;4,03;41,45
440;16.05.2008;14:13:49;00:07:19;130;97;23;24;541;13,30;998;6;1687;30;30;541;70;56;30,000;55;0,050;5;0,01;100;3;450;1,54;20,0;5,0;4,55;7,0;4,03;41,45
441;16.05.2008;14:13:50;00:07:20;130;97;23;24;542;13,30;998;6;1687;30;30;542;70;56;30,000;56;0,050;5;0,01;100;3;450;1,55;20,0;5,0;4,57;7,1;4,03;41,45
442;16.05.2008;14:13:51;00:07:21;130;97;23;24;543;13,30;998;6;1687;31;31;543;70;56;30,000;56;0,050;5;0,01;100;3;450;1,55;20,0;5,0;4,58;7,1;4,03;41,45
443;16.05.2008;14:13:52;00:07:22;131;98;23;24;543;13,30;998;7;1687;31;31;544;70;56;30,000;56;0,010;5;0,01;100;3;450;1,53;20,0;5,0;4,58;7,0;4,03;41,45
444;16.05.2008;14:13:53;00:07:23;131;98;23;24;544;13,30;998;7;1687;30;30;544;70;56;30,000;56;0,010;5;0,01;100;3;450;1,56;20,0;5,0;4,59;7,1;4,04;41,46
445;16.05.2008;14:13:54;00:07:24;131;98;23;24;546;13,30;998;7;1687;30;30;545;70;56;30,000;56;0,010;5;0,01;100;3;450;1,55;20,0;5,0;4,58;7,1;4,04;41,46
446;16.05.2008;14:13:55;00:07:25;131;98;23;24;546;13,30;998;7;1687;30;30;546;70;56;30,000;56;0,070;5;0,01;100;3;450;1,53;20,0;5,0;4,57;7,0;4,04;41,46
447;16.05.2008;14:13:56;00:07:26;131;98;23;24;547;13,30;998;7;1687;30;30;547;70;56;30,000;55;0,070;5;0,01;100;3;450;1,55;20,0;5,0;4,61;7,1;4,04;41,46
448;16.05.2008;14:13:57;00:07:27;132;98;23;24;548;13,30;998;7;1687;30;30;548;70;56;30,000;56;0,070;5;0,01;100;3;450;1,56;20,0;5,0;4,59;7,2;4,04;41,46
449;16.05.2008;14:13:58;00:07:28;132;98;23;24;548;13,30;998;7;1687;31;31;549;70;56;30,000;56;0,070;5;0,01;100;3;450;1,55;20,0;5,0;4,59;7,1;4,04;41,46
450;16.05.2008;14:13:59;00:07:29;132;98;23;24;549;13,30;998;7;1687;30;30;549;70;56;30,000;56;0,030;5;0,01;100;3;450;1,55;20,0;5,0;4,57;7,1;4,04;41,46
451;16.05.2008;14:14:00;00:07:30;132;98;23;24;550;13,30;998;7;1687;30;30;550;70;56;30,000;55;0,030;5;0,01;100;3;450;1,57;20,0;5,0;4,62;7,2;4,04;41,46
452;16.05.2008;14:14:01;00:07:31;133;99;23;24;550;13,30;998;7;1687;31;31;551;70;56;30,000;56;0,030;5;0,01;100;3;450;1,55;20,0;5,0;4,59;7,1;4,04;41,46
453;16.05.2008;14:14:02;00:07:32;133;99;23;24;552;13,30;999;7;1687;31;31;552;70;56;30,000;56;0,030;5;0,01;100;3;450;1,57;20,0;5,0;4,58;7,2;4,04;41,46
454;16.05.2008;14:14:03;00:07:33;133;99;23;24;553;13,30;999;7;1687;30;30;553;70;56;30,000;56;0,030;5;0,01;100;3;450;1,56;20,0;5,0;4,61;7,2;4,04;41,46
455;16.05.2008;14:14:04;00:07:34;133;99;23;24;554;13,30;999;7;1687;31;31;554;70;56;30,000;56;0,030;5;0,01;100;3;450;1,54;20,0;5,0;4,61;7,1;4,04;41,46
456;16.05.2008;14:14:05;00:07:35;133;99;23;24;554;13,30;999;7;1687;30;30;554;70;56;30,000;56;0,060;5;0,01;100;3;450;1,54;20,0;5,0;4,58;7,1;4,04;41,46
457;16.05.2008;14:14:06;00:07:36;133;99;23;24;555;13,30;999;7;1687;30;30;555;70;56;30,000;56;0,060;5;0,01;100;3;450;1,56;20,0;5,0;4,61;7,2;4,05;41,47
458;16.05.2008;14:14:07;00:07:37;134;99;23;24;556;13,30;999;7;1687;31;31;556;70;56;30,000;56;0,060;5;0,01;100;3;450;1,55;20,0;5,0;4,60;7,1;4,05;41,47
459;16.05.2008;14:14:08;00:07:38;134;100;23;24;556;13,30;999;7;1687;31;31;557;70;56;30,000;56;0,060;5;0,01;100;3;450;1,56;20,0;5,0;4,60;7,2;4,05;41,47
460;16.05.2008;14:14:09;00:07:39;134;100;23;24;557;13,30;998;7;1687;31;31;558;70;56;30,000;56;0,050;5;0,01;100;3;450;1,58;20,0;5,0;4,63;7,3;4,05;41,47
461;16.05.2008;14:14:10;00:07:40;134;100;23;24;559;13,30;998;4;1687;30;30;559;70;56;30,000;55;0,050;5;0,01;100;3;450;1,57;20,0;5,0;4,61;7,2;4,05;41,47
462;16.05.2008;14:14:11;00:07:41;135;100;23;24;559;13,30;994;3;1687;31;31;559;70;56;30,000;56;0,050;5;0,01;100;3;450;1,56;20,0;5,0;4,57;7,1;4,05;41,47
463;16.05.2008;14:14:12;00:07:42;135;100;23;24;559;13,30;1001;9;1687;31;31;560;70;56;30,000;56;0,020;5;0,01;100;3;450;1,57;20,0;5,0;4,61;7,2;4,05;41,47
464;16.05.2008;14:14:13;00:07:43;135;100;23;24;561;13,30;994;4;1687;30;30;561;70;56;30,000;56;0,020;5;0,01;100;3;450;1,61;20,0;5,0;4,66;7,5;4,05;41,47
465;16.05.2008;14:14:14;00:07:44;135;100;23;24;562;13,30;994;3;1687;31;31;562;70;56;30,000;56;0,020;5;0,01;100;3;450;1,56;20,0;5,0;4,58;7,2;4,05;41,47
466;16.05.2008;14:14:15;00:07:45;135;100;23;24;562;13,30;996;4;1687;31;31;563;70;56;30,000;57;0,060;5;0,01;100;3;450;1,57;20,0;5,0;4,59;7,2;4,05;41,47
467;16.05.2008;14:14:16;00:07:46;136;100;23;24;564;13,30;997;5;1687;31;31;564;70;56;30,000;56;0,060;5;0,01;100;3;450;1,58;20,0;5,0;4,64;7,4;4,05;41,47
468;16.05.2008;14:14:17;00:07:47;136;101;23;24;564;13,30;997;5;1687;31;31;564;70;56;30,000;56;0,060;5;0,01;100;3;450;1,58;20,0;5,0;4,59;7,2;4,05;41,47
469;16.05.2008;14:14:18;00:07:48;136;101;23;24;565;13,30;997;6;1687;31;31;565;70;56;30,000;56;0,060;5;0,01;100;3;450;1,56;20,0;5,0;4,59;7,2;4,05;41,47
470;16.05.2008;14:14:19;00:07:49;136;101;23;24;566;13,30;997;6;1687;30;30;566;70;56;30,000;56;0,060;5;0,01;100;3;450;1,58;20,0;5,0;4,60;7,3;4,05;41,47
471;16.05.2008;14:14:20;00:07:50;136;101;23;24;568;13,30;997;6;1687;31;31;567;70;56;30,000;56;0,060;5;0,01;100;3;450;1,57;20,0;5,0;4,60;7,2;4,05;41,47
472;16.05.2008;14:14:21;00:07:51;137;101;23;24;568;13,30;998;6;1687;31;31;568;70;56;30,000;55;0,060;5;0,01;100;3;450;1,55;20,0;5,0;4,60;7,1;4,05;41,47
473;16.05.2008;14:14:22;00:07:52;137;101;23;24;569;13,30;998;6;1687;30;30;569;70;56;30,000;56;0,010;5;0,01;100;3;450;1,57;20,0;5,0;4,58;7,2;4,06;41,48
474;16.05.2008;14:14:23;00:07:53;137;101;23;24;570;13,30;998;6;1687;31;31;569;70;56;30,000;56;0,010;5;0,01;100;3;450;1,58;20,0;5,0;4,58;7,2;4,06;41,48
475;16.05.2008;14:14:24;00:07:54;137;101;23;24;570;13,30;998;6;1687;31;31;570;70;56;30,000;56;0,010;5;0,01;100;3;450;1,58;20,0;5,0;4,61;7,3;4,06;41,48
476;16.05.2008;14:14:25;00:07:55;137;101;23;24;571;13,30;998;6;1687;31;31;571;70;56;30,000;56;0,080;5;0,01;100;3;450;1,57;20,0;5,0;4,59;7,2;4,06;41,48
477;16.05.2008;14:14:26;00:07:56;138;102;23;24;572;13,30;998;6;1687;31;31;572;70;56;30,000;56;0,080;5;0,01;100;3;450;1,59;20,0;5,0;4,57;7,3;4,06;41,48
478;16.05.2008;14:14:27;00:07:57;138;102;23;24;572;13,30;998;6;1687;31;31;573;70;56;30,000;56;0,080;5;0,01;100;3;450;1,59;20,0;5,0;4,59;7,3;4,06;41,48
479;16.05.2008;14:14:28;00:07:58;138;102;23;24;573;13,30;998;6;1687;31;31;574;70;56;30,000;56;0,080;5;0,01;100;3;450;1,58;20,0;5,0;4,58;7,2;4,06;41,48
480;16.05.2008;14:14:29;00:07:59;138;102;23;24;574;13,30;998;6;1687;31;31;574;70;56;30,000;56;0,030;5;0,01;100;3;450;1,60;20,0;5,0;4,57;7,3;4,06;41,48
481;16.05.2008;14:14:30;00:08:00;138;102;23;24;576;13,30;998;6;1687;32;32;575;70;56;30,000;56;0,030;5;0,01;100;3;450;1,60;20,0;5,0;4,61;7,4;4,06;41,48
482;16.05.2008;14:14:31;00:08:01;139;102;23;24;576;13,30;998;6;1687;31;31;576;70;56;30,000;56;0,030;5;0,01;100;3;450;1,60;20,0;5,0;4,62;7,4;4,06;41,48
483;16.05.2008;14:14:32;00:08:02;139;102;23;24;577;13,30;998;6;1687;31;31;577;70;56;30,000;56;0,050;5;0,01;100;3;450;1,59;20,0;5,0;4,60;7,3;4,06;41,48
484;16.05.2008;14:14:33;00:08:03;139;102;23;24;578;13,30;998;6;1687;32;32;578;70;56;30,000;56;0,050;5;0,01;100;3;450;1,59;20,0;5,0;4,63;7,4;4,06;41,48
485;16.05.2008;14:14:34;00:08:04;139;103;23;24;578;13,30;998;6;1687;32;32;579;70;56;30,000;56;0,050;5;0,01;100;3;450;1,60;20,0;5,0;4,63;7,4;4,07;41,49
486;16.05.2008;14:14:35;00:08:05;139;103;23;24;579;13,30;998;7;1687;31;31;579;70;56;30,000;56;0,070;5;0,01;100;3;450;1,60;20,0;5,0;4,66;7,5;4,07;41,49
487;16.05.2008;14:14:36;00:08:06;140;103;23;24;580;13,30;998;7;1687;31;31;580;70;56;30,000;56;0,070;5;0,01;100;3;450;1,61;20,0;5,0;4,59;7,4;4,07;41,49
488;16.05.2008;14:14:37;00:08:07;140;103;23;24;580;13,30;998;7;1687;32;32;581;70;56;30,000;56;0,070;5;0,01;100;3;450;1,61;20,0;5,0;4,61;7,4;4,07;41,49
489;16.05.2008;14:14:38;00:08:08;140;103;23;24;581;13,30;998;7;1687;32;32;582;70;56;30,000;56;0,070;5;0,01;100;3;450;1,60;20,0;5,0;4,62;7,4;4,07;41,49
490;16.05.2008;14:14:39;00:08:09;140;103;23;24;582;13,30;998;7;1687;32;32;583;70;56;30,000;56;0,040;5;0,01;100;3;450;1,60;20,0;5,0;4,58;7,3;4,07;41,49
491;16.05.2008;14:14:40;00:08:10;140;103;23;24;582;13,30;998;7;1687;33;33;584;70;56;30,000;56;0,040;5;0,01;100;3;450;1,63;20,0;5,0;4,61;7,5;4,07;41,49
492;16.05.2008;14:14:41;00:08:11;140;103;23;24;583;13,30;998;7;1687;32;32;584;70;56;30,000;56;0,040;5;0,01;100;3;450;1,65;20,0;5,0;4,68;7,7;4,07;41,49
493;16.05.2008;14:14:42;00:08:12;141;103;23;24;585;13,30;998;7;1687;32;32;585;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,66;7,6;4,07;41,49
494;16.05.2008;14:14:43;00:08:13;141;104;23;24;586;13,30;998;7;1687;33;33;586;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,67;7,6;4,07;41,49
495;16.05.2008;14:14:44;00:08:14;141;104;23;24;586;13,30;999;7;1687;32;32;587;70;56;30,000;55;0,020;5;0,01;100;3;450;1,64;20,0;5,0;4,70;7,7;4,07;41,49
496;16.05.2008;14:14:45;00:08:15;141;104;23;24;588;13,30;999;7;1687;32;32;588;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,62;7,5;4,07;41,49
497;16.05.2008;14:14:46;00:08:16;142;104;23;24;588;13,30;999;7;1687;32;32;589;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,62;7,5;4,07;41,49
498;16.05.2008;14:14:47;00:08:17;142;104;23;24;588;13,30;999;7;1687;32;32;589;70;56;30,000;56;0,020;5;0,01;100;3;450;1,64;20,0;5,0;4,67;7,7;4,07;41,49
499;16.05.2008;14:14:48;00:08:18;142;104;23;24;589;13,30;999;7;1687;33;33;590;70;56;30,000;57;0,020;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,07;41,49
500;16.05.2008;14:14:49;00:08:19;142;104;23;24;590;13,30;999;4;1687;33;33;591;70;56;30,000;56;0,030;5;0,01;100;3;450;1,68;20,0;5,0;4,68;7,9;4,07;41,49
501;16.05.2008;14:14:50;00:08:20;142;104;23;24;590;13,30;995;3;1687;34;34;592;70;56;30,000;56;0,030;5;0,01;100;3;450;1,72;20,0;5,0;4,73;8,1;4,07;41,49
502;16.05.2008;14:14:51;00:08:21;142;105;23;24;593;13,30;1001;10;1687;32;32;593;70;56;30,000;56;0,030;5;0,01;100;3;450;1,73;20,0;5,0;4,74;8,2;4,07;41,49
503;16.05.2008;14:14:52;00:08:22;143;105;23;24;588;13,30;1001;5;1687;35;35;594;70;56;30,000;56;0,010;5;0,01;100;3;450;1,69;20,0;5,0;4,65;7,8;4,07;41,49
504;16.05.2008;14:14:53;00:08:23;143;105;23;24;588;13,30;995;3;1687;38;38;594;70;56;30,000;56;0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,72;7,9;4,07;41,49
505;16.05.2008;14:14:54;00:08:24;143;105;23;24;593;13,30;995;3;1687;35;35;595;70;56;30,000;56;0,010;5;0,01;100;3;450;1,93;20,0;5,0;4,98;9,6;4,07;41,49
506;16.05.2008;14:14:55;00:08:25;143;105;23;24;598;13,30;995;4;1687;32;32;596;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,81;8,5;4,07;41,49
