Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
511;20.05.2008;11:18:11;00:08:30;128;102;24;23;643;0,08;4;-999;0;32;32;643;70;56;30,000;56;0,020;5;0,01;100;3;450;1,61;20,0;5,0;4,59;7,4;4,44;41,79
512;20.05.2008;11:18:12;00:08:31;128;102;24;23;643;0,08;4;-999;0;31;31;644;70;56;30,000;56;0,030;5;0,01;100;3;450;1,61;20,0;5,0;4,58;7,4;4,44;41,79
513;20.05.2008;11:18:13;00:08:32;128;102;24;23;644;0,08;4;-999;0;31;31;645;70;56;30,000;56;0,030;5;0,01;100;3;450;1,61;20,0;5,0;4,59;7,4;4,44;41,79
514;20.05.2008;11:18:14;00:08:33;128;102;24;23;646;0,08;4;-999;0;32;32;645;70;56;30,000;56;0,030;5;0,01;100;3;450;1,60;20,0;5,0;4,58;7,3;4,44;41,79
515;20.05.2008;11:18:15;00:08:34;128;103;24;23;646;0,08;4;-999;0;31;31;646;70;56;30,000;56;0,030;5;0,01;100;3;450;1,62;20,0;5,0;4,64;7,5;4,44;41,79
516;20.05.2008;11:18:16;00:08:35;128;103;24;23;647;0,08;4;-999;0;31;31;647;70;56;30,000;55;0,030;5;0,01;100;3;450;1,61;20,0;5,0;4,60;7,4;4,44;41,79
517;20.05.2008;11:18:17;00:08:36;129;103;24;23;648;0,08;4;-999;0;31;31;648;70;56;30,000;56;0,030;5;0,01;100;3;450;1,62;20,0;5,0;4,59;7,4;4,44;41,79
518;20.05.2008;11:18:18;00:08:37;129;103;24;23;648;0,08;4;-999;0;31;31;649;70;56;30,000;56;0,030;5;0,01;100;3;450;1,61;20,0;5,0;4,64;7,5;4,44;41,79
519;20.05.2008;11:18:19;00:08:38;129;103;24;23;649;0,08;4;-999;0;31;31;650;70;56;30,000;56;0,000;5;0,01;100;3;450;1,61;20,0;5,0;4,62;7,4;4,44;41,79
520;20.05.2008;11:18:20;00:08:39;129;103;24;23;651;0,08;4;-999;0;31;31;650;70;56;30,000;55;0,000;5;0,01;100;3;450;1,63;20,0;5,0;4,64;7,6;4,44;41,79
521;20.05.2008;11:18:21;00:08:40;129;103;24;23;651;0,08;4;-999;0;32;32;651;70;56;30,000;56;0,000;5;0,01;100;3;450;1,62;20,0;5,0;4,65;7,5;4,44;41,79
522;20.05.2008;11:18:22;00:08:41;130;103;24;23;652;0,08;4;-999;0;31;31;652;70;56;30,000;56;0,020;5;0,01;100;3;450;1,60;20,0;5,0;4,61;7,4;4,45;41,80
523;20.05.2008;11:18:23;00:08:42;130;104;24;23;653;0,08;4;-999;0;31;31;653;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,65;7,6;4,45;41,80
524;20.05.2008;11:18:24;00:08:43;130;104;24;23;654;0,08;4;-999;0;32;32;654;70;56;30,000;55;0,020;5;0,01;100;3;450;1,62;20,0;5,0;4,62;7,5;4,45;41,80
525;20.05.2008;11:18:25;00:08:44;130;104;24;23;654;0,08;4;-999;0;31;31;655;70;56;30,000;56;0,020;5;0,01;100;3;450;1,62;20,0;5,0;4,61;7,5;4,45;41,80
526;20.05.2008;11:18:26;00:08:45;130;104;24;23;655;0,08;4;-999;0;31;31;655;70;56;30,000;56;0,010;5;0,01;100;3;450;1,65;20,0;5,0;4,63;7,6;4,45;41,80
527;20.05.2008;11:18:27;00:08:46;131;104;24;23;657;0,08;4;-999;0;31;31;656;70;56;30,000;56;0,010;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,45;41,80
528;20.05.2008;11:18:28;00:08:47;131;104;24;23;657;0,08;4;-999;0;31;31;657;70;56;30,000;56;0,010;5;0,01;100;3;450;1,62;20,0;5,0;4,61;7,5;4,45;41,80
529;20.05.2008;11:18:29;00:08:48;131;104;24;23;658;0,08;4;-999;0;31;31;658;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,61;7,5;4,45;41,80
530;20.05.2008;11:18:30;00:08:49;131;104;24;23;659;0,08;4;-999;0;31;31;659;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,61;7,5;4,45;41,80
531;20.05.2008;11:18:31;00:08:50;131;105;24;23;659;0,08;4;-999;0;32;32;660;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,61;7,5;4,45;41,80
532;20.05.2008;11:18:32;00:08:51;131;105;24;23;660;0,08;4;-999;0;31;31;660;70;56;30,000;56;0,020;5;0,01;100;3;450;1,63;20,0;5,0;4,65;7,6;4,45;41,80
533;20.05.2008;11:18:33;00:08:52;132;105;24;23;661;0,08;4;-999;0;31;31;661;70;56;30,000;56;0,020;5;0,01;100;3;450;1,62;20,0;5,0;4,63;7,5;4,45;41,80
534;20.05.2008;11:18:34;00:08:53;132;105;24;23;661;0,08;4;-999;0;32;32;662;70;56;30,000;56;0,020;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,45;41,80
535;20.05.2008;11:18:35;00:08:54;132;105;24;23;663;0,08;4;-999;0;32;32;663;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,63;7,6;4,45;41,80
536;20.05.2008;11:18:36;00:08:55;132;105;24;23;664;0,08;4;-999;0;31;31;664;70;56;30,000;56;0,040;5;0,01;100;3;450;1,63;20,0;5,0;4,65;7,6;4,45;41,80
537;20.05.2008;11:18:37;00:08:56;132;105;24;23;664;0,08;4;-999;0;32;32;665;70;56;30,000;55;0,040;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,45;41,80
538;20.05.2008;11:18:38;00:08:57;132;105;24;23;665;0,08;4;-999;0;32;32;665;70;56;30,000;56;0,040;5;0,01;100;3;450;1,64;20,0;5,0;4,64;7,6;4,45;41,80
539;20.05.2008;11:18:39;00:08:58;133;106;24;23;666;0,08;4;-999;0;31;31;666;70;56;30,000;56;0,030;5;0,01;100;3;450;1,65;20,0;5,0;4,60;7,6;4,45;41,80
540;20.05.2008;11:18:40;00:08:59;133;106;24;23;668;0,08;4;-999;0;32;32;667;70;56;30,000;56;0,030;5;0,01;100;3;450;1,65;20,0;5,0;4,59;7,6;4,45;41,80
541;20.05.2008;11:18:41;00:09:00;133;106;24;23;668;0,08;4;-999;0;32;32;668;70;56;30,000;56;0,030;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,45;41,80
542;20.05.2008;11:18:42;00:09:01;133;106;24;23;669;0,09;4;-999;0;32;32;669;70;56;30,000;56;0,030;5;0,01;100;3;450;1,63;20,0;5,0;4,63;7,6;4,45;41,80
543;20.05.2008;11:18:43;00:09:02;134;106;24;23;670;0,09;4;-999;0;32;32;670;70;56;30,000;57;0,010;5;0,01;100;3;450;1,65;20,0;5,0;4,62;7,6;4,45;41,80
544;20.05.2008;11:18:44;00:09:03;134;106;24;23;670;0,09;4;-999;0;32;32;670;70;56;30,000;56;0,010;5;0,01;100;3;450;1,67;20,0;5,0;4,65;7,8;4,45;41,80
545;20.05.2008;11:18:45;00:09:04;134;106;24;23;671;0,09;4;-999;0;32;32;671;70;56;30,000;56;0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,66;7,7;4,45;41,80
546;20.05.2008;11:18:46;00:09:05;134;106;24;23;672;0,09;4;-999;0;31;31;672;70;56;30,000;56;0,000;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,45;41,80
547;20.05.2008;11:18:47;00:09:06;134;107;24;23;672;0,09;4;-999;0;32;32;673;70;56;30,000;56;0,000;5;0,01;100;3;450;1,64;20,0;5,0;4,62;7,6;4,46;41,81
548;20.05.2008;11:18:48;00:09:07;134;107;24;23;674;0,09;4;-999;0;32;32;674;70;56;30,000;56;0,000;5;0,01;100;3;450;1,66;20,0;5,0;4,67;7,7;4,46;41,81
549;20.05.2008;11:18:49;00:09:08;135;107;24;23;675;0,09;4;-999;0;31;31;675;70;56;30,000;55;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,67;7,7;4,46;41,81
550;20.05.2008;11:18:50;00:09:09;135;107;24;23;675;0,09;4;-999;0;32;32;675;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,64;7,6;4,46;41,81
551;20.05.2008;11:18:51;00:09:10;135;107;24;23;676;0,09;4;-999;0;32;32;676;70;56;30,000;56;0,020;5;0,01;100;3;450;1,66;20,0;5,0;4,65;7,7;4,46;41,81
552;20.05.2008;11:18:52;00:09:11;135;107;24;23;677;0,09;4;-999;0;32;32;677;70;56;30,000;56;0,020;5;0,01;100;3;450;1,66;20,0;5,0;4,66;7,8;4,46;41,81
553;20.05.2008;11:18:53;00:09:12;135;107;24;23;679;0,09;4;-999;0;32;32;678;70;56;30,000;56;0,010;5;0,01;100;3;450;1,64;20,0;5,0;4,63;7,6;4,46;41,81
554;20.05.2008;11:18:54;00:09:13;136;107;24;23;679;0,09;4;-999;0;32;32;679;70;56;30,000;56;0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,65;7,7;4,46;41,81
555;20.05.2008;11:18:55;00:09:14;136;107;24;23;679;0,09;4;-999;0;32;32;680;70;56;30,000;56;0,010;5;0,01;100;3;450;1,65;20,0;5,0;4,62;7,6;4,46;41,81
556;20.05.2008;11:18:56;00:09:15;136;108;24;23;681;0,09;4;-999;0;32;32;680;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,65;7,7;4,46;41,81
557;20.05.2008;11:18:57;00:09:16;136;108;24;23;681;0,09;4;-999;0;32;32;681;70;56;30,000;56;0,020;5;0,01;100;3;450;1,65;20,0;5,0;4,64;7,7;4,46;41,81
558;20.05.2008;11:18:58;00:09:17;136;108;24;23;682;0,09;4;-999;0;32;32;682;70;56;30,000;55;0,020;5;0,01;100;3;450;1,68;20,0;5,0;4,67;7,8;4,46;41,81
559;20.05.2008;11:18:59;00:09:18;137;108;24;23;683;0,09;4;-999;0;32;32;683;70;56;30,000;56;0,060;5;0,01;100;3;450;1,67;20,0;5,0;4,67;7,8;4,46;41,81
560;20.05.2008;11:19:00;00:09:19;137;108;24;23;683;0,09;4;-999;0;32;32;684;70;56;30,000;56;0,060;5;0,01;100;3;450;1,66;20,0;5,0;4,65;7,7;4,46;41,81
561;20.05.2008;11:19:01;00:09:20;137;108;24;23;684;0,09;4;-999;0;32;32;685;70;56;30,000;56;0,060;5;0,01;100;3;450;1,67;20,0;5,0;4,63;7,7;4,46;41,81
562;20.05.2008;11:19:02;00:09:21;137;108;24;23;686;0,09;4;-999;0;32;32;685;70;56;30,000;55;0,060;5;0,01;100;3;450;1,68;20,0;5,0;4,67;7,9;4,46;41,81
563;20.05.2008;11:19:03;00:09:22;137;109;24;23;686;0,09;4;-999;0;32;32;686;70;56;30,000;56;0,030;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,46;41,81
564;20.05.2008;11:19:04;00:09:23;138;109;24;23;687;0,09;4;-999;0;32;32;687;70;56;30,000;56;0,030;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,46;41,81
565;20.05.2008;11:19:05;00:09:24;138;109;24;23;688;0,09;4;-999;0;32;32;688;70;56;30,000;56;0,030;5;0,01;100;3;450;1,66;20,0;5,0;4,67;7,7;4,46;41,81
566;20.05.2008;11:19:06;00:09:25;138;109;24;23;689;0,09;4;-999;0;32;32;689;70;56;30,000;56;0,030;5;0,01;100;3;450;1,65;20,0;5,0;4,62;7,6;4,46;41,81
567;20.05.2008;11:19:07;00:09:26;138;109;24;23;689;0,09;4;-999;0;32;32;690;70;56;30,000;56;0,030;5;0,01;100;3;450;1,68;20,0;5,0;4,67;7,9;4,46;41,81
568;20.05.2008;11:19:08;00:09:27;138;109;24;23;691;0,09;4;-999;0;32;32;690;70;56;30,000;56;0,030;5;0,01;100;3;450;1,67;20,0;5,0;4,68;7,8;4,46;41,81
569;20.05.2008;11:19:09;00:09:28;139;109;24;23;692;0,09;4;-999;0;32;32;691;70;56;30,000;56;0,000;5;0,01;100;3;450;1,65;20,0;5,0;4,65;7,7;4,46;41,81
570;20.05.2008;11:19:10;00:09:29;139;109;24;23;692;0,09;4;-999;0;32;32;692;70;56;30,000;56;0,000;5;0,01;100;3;450;1,68;20,0;5,0;4,68;7,9;4,46;41,81
571;20.05.2008;11:19:11;00:09:30;139;109;24;23;693;0,09;4;-999;0;32;32;693;70;56;30,000;57;0,000;5;0,01;100;3;450;1,67;20,0;5,0;4,66;7,8;4,46;41,81
572;20.05.2008;11:19:12;00:09:31;140;110;24;23;694;0,09;4;-999;0;33;33;694;70;56;30,000;56;0,000;5;0,01;100;3;450;1,65;20,0;5,0;4,63;7,7;4,46;41,81
573;20.05.2008;11:19:13;00:09:32;140;110;24;23;694;0,09;4;-999;0;32;32;695;70;56;30,000;56;0,000;5;0,01;100;3;450;1,69;20,0;5,0;4,66;7,9;4,46;41,81
574;20.05.2008;11:19:14;00:09:33;140;111;24;23;696;0,09;4;-999;0;32;32;695;70;56;30,000;56;0,000;5;0,01;100;3;450;1,68;20,0;5,0;4,63;7,8;4,46;41,81
575;20.05.2008;11:19:15;00:09:34;140;111;24;23;697;0,09;4;-999;0;32;32;696;70;56;30,000;56;0,000;5;0,01;100;3;450;1,67;20,0;5,0;4,63;7,7;4,46;41,81
576;20.05.2008;11:19:16;00:09:35;141;111;24;23;697;0,09;4;-999;0;32;32;697;70;56;30,000;56;0,010;5;0,01;100;3;450;1,69;20,0;5,0;4,67;7,9;4,46;41,81
577;20.05.2008;11:19:17;00:09:36;141;111;24;23;698;0,09;4;-999;0;32;32;698;70;56;30,000;57;0,010;5;0,01;100;3;450;1,68;20,0;5,0;4,64;7,8;4,47;41,82
578;20.05.2008;11:19:18;00:09:37;141;111;24;23;699;0,09;4;-999;0;32;32;699;70;56;30,000;56;0,010;5;0,01;100;3;450;1,67;20,0;5,0;4,64;7,8;4,47;41,82
579;20.05.2008;11:19:19;00:09:38;141;111;24;23;699;0,09;4;-999;0;32;32;700;70;56;30,000;56;0,050;5;0,01;100;3;450;1,70;20,0;5,0;4,69;8,0;4,47;41,82
580;20.05.2008;11:19:20;00:09:39;141;111;24;24;700;0,09;4;-999;2;32;32;700;70;56;30,000;57;0,050;5;0,01;100;3;450;1,68;20,0;5,0;4,65;7,8;4,47;41,82
581;20.05.2008;11:19:21;00:09:40;142;112;22;24;699;13,30;58;-999;72;34;34;701;70;56;30,000;56;0,050;5;0,01;100;3;450;1,67;20,0;5,0;4,63;7,8;4,47;41,82
582;20.05.2008;11:19:22;00:09:41;147;114;22;23;699;13,30;58;-999;125;35;35;702;70;56;30,000;56;0,050;5;0,01;100;3;450;1,71;20,0;5,0;4,68;8,0;4,47;41,82
583;20.05.2008;11:19:23;00:09:42;147;114;22;23;701;13,30;115;-999;199;34;34;703;70;56;30,000;55;0,050;5;0,01;100;3;450;1,80;20,0;5,0;4,79;8,6;4,47;41,82
584;20.05.2008;11:19:24;00:09:43;150;116;22;23;703;13,30;171;-999;311;33;33;704;70;56;30,000;56;0,050;5;0,01;100;3;450;1,77;20,0;5,0;4,75;8,4;4,47;41,82
585;20.05.2008;11:19:25;00:09:44;152;117;22;23;705;13,30;171;-999;410;34;34;705;70;56;30,000;56;0,050;5;0,01;100;3;450;1,77;20,0;5,0;4,75;8,4;4,47;41,82
586;20.05.2008;11:19:26;00:09:45;154;117;22;23;705;13,30;229;-999;482;33;33;705;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,77;8,4;4,47;41,82
587;20.05.2008;11:19:27;00:09:46;154;118;22;23;706;13,30;287;-999;547;33;33;706;70;56;30,000;56;0,000;5;0,01;100;3;450;1,72;20,0;5,0;4,68;8,1;4,47;41,82
588;20.05.2008;11:19:28;00:09:47;156;118;22;23;708;13,30;287;-999;595;33;33;707;70;56;30,000;56;0,000;5;0,01;100;3;450;1,71;20,0;5,0;4,67;8,0;4,47;41,82
589;20.05.2008;11:19:29;00:09:48;157;119;22;23;708;13,30;344;-999;637;33;33;708;70;56;30,000;56;0,000;5;0,01;100;3;450;1,73;20,0;5,0;4,71;8,1;4,47;41,82
590;20.05.2008;11:19:30;00:09:49;157;119;22;23;709;13,30;402;-999;670;33;33;709;70;56;30,000;56;0,000;5;0,01;100;3;450;1,71;20,0;5,0;4,72;8,1;4,47;41,82
591;20.05.2008;11:19:31;00:09:50;158;120;22;23;709;13,30;402;-999;699;33;33;710;70;56;30,000;56;0,000;5;0,01;100;3;450;1,72;20,0;5,0;4,71;8,1;4,47;41,82
592;20.05.2008;11:19:32;00:09:51;159;120;22;23;709;13,30;460;-999;725;34;34;710;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,74;8,3;4,47;41,82
593;20.05.2008;11:19:33;00:09:52;159;120;22;23;710;13,30;517;-999;753;34;34;711;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,73;8,3;4,47;41,82
594;20.05.2008;11:19:34;00:09:53;159;120;22;23;711;13,30;574;-999;780;34;34;712;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,71;8,3;4,47;41,82
595;20.05.2008;11:19:35;00:09:54;160;121;22;23;711;13,30;574;-999;803;34;34;713;70;56;30,000;56;0,000;5;0,01;100;3;450;1,78;20,0;5,0;4,73;8,4;4,47;41,82
596;20.05.2008;11:19:36;00:09:55;160;121;22;23;713;13,30;629;-999;829;34;34;714;70;56;30,000;56;0,000;5;0,01;100;3;450;1,80;20,0;5,0;4,78;8,6;4,47;41,82
597;20.05.2008;11:19:37;00:09:56;160;121;22;23;714;13,30;684;-999;851;34;34;715;70;56;30,000;56;0,000;5;0,01;100;3;450;1,79;20,0;5,0;4,77;8,5;4,47;41,82
598;20.05.2008;11:19:38;00:09:57;161;121;22;23;715;13,30;684;-999;875;34;34;715;70;56;30,000;56;0,000;5;0,01;100;3;450;1,79;20,0;5,0;4,75;8,5;4,47;41,82
599;20.05.2008;11:19:39;00:09:58;161;121;22;23;715;13,30;740;-999;902;34;34;716;70;56;30,000;56;0,000;5;0,01;100;3;450;1,80;20,0;5,0;4,75;8,6;4,47;41,82
600;20.05.2008;11:19:40;00:09:59;161;121;22;23;716;13,30;796;-999;930;34;34;717;70;56;30,000;56;0,000;5;0,01;100;3;450;1,81;20,0;5,0;4,78;8,6;4,47;41,82
601;20.05.2008;11:19:41;00:10:00;162;122;22;23;717;13,30;796;-999;969;35;35;718;70;56;30,000;56;0,000;5;0,01;100;3;450;1,81;20,0;5,0;4,78;8,6;4,47;41,82
602;20.05.2008;11:19:42;00:10:01;162;122;22;23;717;13,30;851;-999;1009;35;35;719;70;56;30,000;56;0,000;5;0,01;100;3;450;1,81;20,0;5,0;4,83;8,8;4,47;41,82
603;20.05.2008;11:19:43;00:10:02;162;122;22;23;719;13,30;906;-89;1051;35;35;720;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,81;20,0;5,0;4,77;8,6;4,47;41,82
604;20.05.2008;11:19:44;00:10:03;163;122;22;23;720;13,30;906;-53;1099;34;34;720;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,81;20,0;5,0;4,82;8,7;4,47;41,82
605;20.05.2008;11:19:45;00:10:04;163;122;22;23;720;13,30;962;-13;1151;35;35;721;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,84;20,0;5,0;4,80;8,8;4,47;41,82
606;20.05.2008;11:19:46;00:10:05;163;122;22;23;721;13,30;1008;6;1494;35;35;722;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,82;20,0;5,0;4,81;8,8;4,47;41,82
607;20.05.2008;11:19:47;00:10:06;163;122;22;23;727;13,30;997;-2;1493;31;31;723;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,82;20,0;5,0;4,79;8,7;4,47;41,82
608;20.05.2008;11:19:48;00:10:07;164;122;22;23;727;13,30;997;-7;1447;31;31;724;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,62;20,0;5,0;4,76;7,7;4,47;41,82
609;20.05.2008;11:19:49;00:10:08;164;122;22;23;729;13,30;990;-12;1433;30;30;725;70;56;30,000;56;-0,030;5;0,01;100;3;450;1,62;20,0;5,0;4,61;7,5;4,47;41,82
610;20.05.2008;11:19:50;00:10:09;164;123;22;23;729;13,30;985;-17;1405;30;30;725;70;56;30,000;56;0,000;5;0,01;100;3;450;1,59;20,0;5,0;4,53;7,2;4,47;41,82
611;20.05.2008;11:19:51;00:10:10;164;123;22;23;728;13,30;985;-20;1391;31;31;726;70;56;30,000;56;0,000;5;0,01;100;3;450;1,61;20,0;5,0;4,57;7,4;4,47;41,82
612;20.05.2008;11:19:52;00:10:11;165;123;22;23;728;13,30;980;-22;1383;32;32;727;70;56;30,000;56;0,000;5;0,01;100;3;450;1,63;20,0;5,0;4,58;7,5;4,47;41,82
613;20.05.2008;11:19:53;00:10:12;165;123;22;23;728;13,30;977;-24;1367;32;32;728;70;56;30,000;56;0,010;5;0,01;100;3;450;1,66;20,0;5,0;4,64;7,7;4,47;41,82
614;20.05.2008;11:19:54;00:10:13;165;123;22;23;728;13,30;977;-26;1363;33;33;729;70;56;30,000;57;0,010;5;0,01;100;3;450;1,70;20,0;5,0;4,68;8,0;4,47;41,82
615;20.05.2008;11:19:55;00:10:14;165;123;22;23;728;13,30;975;-27;1357;34;34;730;70;56;30,000;56;0,010;5;0,01;100;3;450;1,74;20,0;5,0;4,70;8,2;4,47;41,82
616;20.05.2008;11:19:56;00:10:15;165;123;22;23;729;13,30;972;-28;1353;34;34;730;70;56;30,000;56;0,010;5;0,01;100;3;450;1,76;20,0;5,0;4,71;8,3;4,47;41,82
617;20.05.2008;11:19:57;00:10:16;166;123;22;23;730;13,30;972;-30;1340;34;34;731;70;56;30,000;55;0,010;5;0,01;100;3;450;1,77;20,0;5,0;4,74;8,4;4,47;41,82
618;20.05.2008;11:19:58;00:10:17;166;123;22;23;730;13,30;971;-31;1336;34;34;732;70;56;30,000;56;0,010;5;0,01;100;3;450;1,80;20,0;5,0;4,79;8,6;4,47;41,82
619;20.05.2008;11:19:59;00:10:18;166;123;22;23;732;13,30;969;-31;1335;34;34;733;70;56;30,000;56;0,010;5;0,01;100;3;450;1,79;20,0;5,0;4,75;8,5;4,47;41,82
620;20.05.2008;11:20:00;00:10:19;166;124;22;23;733;13,30;968;-32;1326;34;34;734;70;56;30,000;56;0,010;5;0,01;100;3;450;1,82;20,0;5,0;4,81;8,7;4,47;41,82
621;20.05.2008;11:20:01;00:10:20;166;124;22;23;735;13,30;968;-33;1321;34;34;735;70;56;30,000;56;0,010;5;0,01;100;3;450;1,78;20,0;5,0;4,75;8,4;4,47;41,82
622;20.05.2008;11:20:02;00:10:21;167;124;22;23;735;13,30;968;-33;1323;34;34;735;70;56;30,000;56;0,010;5;0,01;100;3;450;1,75;20,0;5,0;4,74;8,3;4,47;41,82
623;20.05.2008;11:20:03;00:10:22;167;124;22;23;736;13,30;967;-33;1316;33;33;736;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,78;20,0;5,0;4,75;8,5;4,47;41,82
624;20.05.2008;11:20:04;00:10:23;167;124;22;23;738;13,30;967;-33;1315;33;33;737;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,76;20,0;5,0;4,75;8,4;4,47;41,82
625;20.05.2008;11:20:05;00:10:24;167;124;22;23;738;13,30;967;-34;1313;33;33;738;70;56;30,000;56;-0,010;5;0,01;100;3;450;1,74;20,0;5,0;4,69;8,2;4,47;41,82
626;20.05.2008;11:20:06;00:10:25;167;124;22;23;739;13,30;967;-34;1308;33;33;739;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,75;8,4;4,47;41,82
627;20.05.2008;11:20:07;00:10:26;167;124;22;23;740;13,30;967;-34;1304;33;33;740;70;56;30,000;56;0,000;5;0,01;100;3;450;1,78;20,0;5,0;4,74;8,4;4,47;41,82
628;20.05.2008;11:20:08;00:10:27;168;124;22;23;740;13,30;967;-34;1300;34;34;740;70;56;30,000;56;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,72;8,3;4,47;41,82
629;20.05.2008;11:20:09;00:10:28;168;124;22;23;741;13,30;966;-34;1303;33;33;741;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,74;8,4;4,47;41,82
630;20.05.2008;11:20:10;00:10:29;168;124;22;23;742;13,30;966;-34;1303;33;33;742;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,75;8,4;4,47;41,82
631;20.05.2008;11:20:11;00:10:30;168;124;22;23;742;13,30;966;-34;1301;34;34;743;70;56;30,000;57;0,000;5;0,01;100;3;450;1,76;20,0;5,0;4,73;8,3;4,47;41,82
632;20.05.2008;11:20:12;00:10:31;168;124;22;23;743;13,30;967;-34;1294;34;34;744;70;56;30,000;56;0,000;5;0,01;100;3;450;1,78;20,0;5,0;4,75;8,5;4,47;41,82
633;20.05.2008;11:20:13;00:10:32;168;124;22;23;744;13,30;967;-34;1298;34;34;745;70;56;30,000;56;0,010;5;0,01;100;3;450;1,80;20,0;5,0;4,79;8,6;4,47;41,82
634;20.05.2008;11:20:14;00:10:33;169;125;22;23;746;13,30;967;-33;1303;34;34;745;70;56;30,000;56;0,010;5;0,01;100;3;450;1,79;20,0;5,0;4,75;8,5;4,47;41,82
635;20.05.2008;11:20:15;00:10:34;169;125;22;23;746;13,30;968;-33;1300;34;34;746;70;56;30,000;56;0,010;5;0,01;100;3;450;1,78;20,0;5,0;4,76;8,5;4,47;41,82
636;20.05.2008;11:20:16;00:10:35;169;125;22;23;747;13,30;968;-33;1300;34;34;747;70;56;30,000;56;0,000;5;0,01;100;3;450;1,81;20,0;5,0;4,76;8,6;4,47;41,82
637;20.05.2008;11:20:17;00:10:36;169;125;22;23;748;13,30;968;-32;1300;34;34;748;70;56;30,000;56;0,000;5;0,01;100;3;450;1,78;20,0;5,0;4,72;8,4;4,47;41,82
638;20.05.2008;11:20:18;00:10:37;169;125;22;23;748;13,30;969;-32;1303;34;34;749;70;56;30,000;56;0,000;5;0,01;100;3;450;1,77;20,0;5,0;4,72;8,4;4,47;41,82
639;20.05.2008;11:20:19;00:10:38;169;125;22;23;750;13,30;969;-32;1307;34;34;750;70;56;30,000;56;0,000;5;0,01;100;3;450;1,80;20,0;5,0;4,72;8,5;4,47;41,82
640;20.05.2008;11:20:20;00:10:39;169;125;22;23;751;13,30;969;-32;1303;33;33;750;70;56;30,000;56;0,020;5;0,01;100;3;450;1,78;20,0;5,0;4,74;8,4;4,47;41,82
641;20.05.2008;11:20:21;00:10:40;170;125;22;23;751;13,30;969;-31;1300;34;34;751;70;56;30,000;56;0,020;5;0,01;100;3;450;1,77;20,0;5,0;4,72;8,3;4,47;41,82
642;20.05.2008;11:20:22;00:10:41;170;125;22;23;752;13,30;970;-31;1302;34;34;752;70;56;30,000;56;0,020;5;0,01;100;3;450;1,80;20,0;5,0;4,74;8,5;4,47;41,82
643;20.05.2008;11:20:23;00:10:42;170;125;22;23;753;13,30;970;-31;1302;33;33;753;70;56;30,000;56;0,050;5;0,01;100;3;450;1,78;20,0;5,0;4,74;8,5;4,47;41,82
644;20.05.2008;11:20:24;00:10:43;170;125;22;23;753;13,30;970;-30;1305;34;34;754;70;56;30,000;56;0,050;5;0,01;100;3;450;1,78;20,0;5,0;4,73;8,4;4,47;41,82
